id,buildingSubtype,buildingType,isNewConstruction,price,rawPrice,reducedPrice,country,regionLevel1,regionLevel2,province,municipality,district,neighborhood,zipCode,latitude,longitude,accuracy,bathrooms,conservationState,floor,air_conditioner,heating,elevator,balcony,rooms,surface,heater,terrace,parking,swimming_pool
162764249,Flat,Flat,False,795.000 €,795000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.4066,-3.679014,0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,3.0,155.0,,,,
161296979,Flat,Flat,False,465.000 €,465000,15.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41702,-3.675816,0,1.0,1.0,11.0,,1.0,1.0,,3.0,81.0,,,,
156565030,Flat,Flat,False,715.000 €,715000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41778,-3.673187,0,2.0,1.0,8.0,1.0,,1.0,,2.0,112.0,1.0,1.0,,
163151145,Flat,Flat,False,495.000 €,495000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41601,-3.67523,1,1.0,4.0,6.0,,,1.0,,4.0,98.0,1.0,,,
163104154,Flat,Flat,False,750.000 €,750000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Adelfas,28007,40.40199,-3.673433,0,2.0,1.0,7.0,1.0,,1.0,,4.0,150.0,1.0,,1.0,
162444754,Flat,Flat,False,930.000 €,930000,20.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40078,-3.680823,0,3.0,,6.0,,,1.0,,6.0,245.0,1.0,1.0,1.0,
162995892,Duplex,Flat,False,1.275.000 €,1275000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28007,40.41036,-3.671102,0,4.0,1.0,12.0,,,1.0,,5.0,260.0,1.0,,1.0,
162845534,Flat,Flat,False,483.000 €,483000,12.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28007,40.40716,-3.674164,0,2.0,1.0,11.0,,,1.0,,4.0,112.0,1.0,1.0,,
160976238,Flat,Flat,False,1.980.000 €,1980000,220.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.4181,-3.694093,0,4.0,,7.0,1.0,,1.0,,3.0,232.0,1.0,,,
162138491,Flat,Flat,False,1.500.000 €,1500000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.40689,-3.688329,0,2.0,4.0,,1.0,,1.0,1.0,3.0,249.0,1.0,,,
162764533,Flat,Flat,False,365.000 €,365000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.40921,-3.671087,0,1.0,3.0,12.0,,,1.0,,3.0,85.0,1.0,,,
160798071,Flat,Flat,False,479.000 €,479000,20.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28007,40.41829,-3.668984,0,2.0,,,,,1.0,,4.0,121.0,1.0,,,
162998139,Flat,Flat,False,294.000 €,294000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.4056,-3.680201,0,1.0,,,,,1.0,,2.0,51.0,1.0,,,
162998141,Flat,Flat,False,214.900 €,214900,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40469,-3.680256,0,1.0,,,1.0,,,,1.0,32.0,,1.0,,
163159762,Flat,Flat,False,277.000 €,277000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.40887,-3.663939,0,2.0,,8.0,1.0,,1.0,,2.0,145.0,1.0,,,
162553946,Flat,Flat,False,1.058.000 €,1058000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.4208,-3.668845,0,2.0,,11.0,1.0,,1.0,,3.0,174.0,,1.0,1.0,
163087248,Flat,Flat,False,1.360.000 €,1360000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41576,-3.691074,0,2.0,,7.0,,,1.0,,2.0,125.0,1.0,,,
155824237,Flat,Flat,False,1.350.000 €,1350000,200.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41484,-3.678112,0,3.0,3.0,6.0,,,1.0,,4.0,181.0,,,1.0,
161999134,Attic,Flat,False,2.100.000 €,2100000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41865,-3.692178,0,4.0,,11.0,1.0,,1.0,,3.0,235.0,1.0,1.0,1.0,
162939419,Flat,Flat,False,449.000 €,449000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41896,-3.67468,1,1.0,1.0,8.0,,,1.0,,2.0,79.0,1.0,,,
162843627,Attic,Flat,False,2.500.000 €,2500000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41507,-3.690137,0,5.0,,10.0,1.0,,1.0,,5.0,280.0,1.0,1.0,,
162665122,Duplex,Flat,False,675.000 €,675000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40348,-3.678288,0,3.0,1.0,3.0,1.0,,1.0,,4.0,204.0,1.0,,,
162444479,Flat,Flat,False,295.000 €,295000,25.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40494,-3.678527,0,2.0,1.0,,,,,,2.0,79.0,1.0,,,
162721887,Flat,Flat,False,2.100.000 €,2100000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41355,-3.690122,0,3.0,2.0,10.0,1.0,,1.0,,4.0,231.0,1.0,,1.0,
162443851,Flat,Flat,False,1.500.000 €,1500000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41347,-3.690841,0,2.0,2.0,8.0,1.0,,1.0,,2.0,154.0,1.0,1.0,,
162306737,Flat,Flat,False,330.000 €,330000,15.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.41046,-3.669163,0,1.0,,7.0,,,1.0,,3.0,90.0,1.0,,,
162035933,Flat,Flat,False,780.000 €,780000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.41961,-3.66683,0,2.0,2.0,6.0,1.0,,,,4.0,240.0,1.0,1.0,,
162444700,Flat,Flat,False,1.490.000 €,1490000,60.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28007,40.41265,-3.672363,0,2.0,3.0,10.0,1.0,,1.0,,3.0,198.0,1.0,,1.0,
161738518,Flat,Flat,False,469.000 €,469000,29.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.40699,-3.668924,0,2.0,2.0,11.0,1.0,,1.0,,3.0,118.0,1.0,,,
162706341,Attic,Flat,False,710.000 €,710000,20.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41785,-3.674936,0,2.0,1.0,,1.0,,1.0,,2.0,109.0,1.0,1.0,,
163074432,Flat,Flat,False,694.000 €,694000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.41765,-3.661694,0,3.0,2.0,19.0,1.0,1.0,1.0,,4.0,150.0,,1.0,,
161191951,Flat,Flat,False,447.000 €,447000,13.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40477,-3.672967,0,2.0,,8.0,,1.0,1.0,,4.0,104.0,,1.0,,
163130379,Flat,Flat,False,694.000 €,694000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.41655,-3.662496,0,3.0,2.0,19.0,1.0,,1.0,,4.0,150.0,1.0,1.0,,
163115695,Flat,Flat,False,499.000 €,499000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28014,40.40524,-3.682436,0,2.0,1.0,6.0,1.0,,1.0,,3.0,151.0,1.0,,,
163065720,Flat,Flat,False,350.000 €,350000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40388,-3.679338,1,1.0,3.0,6.0,1.0,,1.0,,5.0,83.0,1.0,,,
163006378,Flat,Flat,False,890.000 €,890000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41315,-3.689977,0,2.0,,,,,1.0,,2.0,142.0,1.0,,,
161721946,Flat,Flat,False,432.000 €,432000,28.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41763,-3.675761,0,2.0,,,,,1.0,,3.0,90.0,1.0,1.0,,
162972503,Flat,Flat,False,499.900 €,499900,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40695,-3.674881,0,2.0,4.0,5.0,,,1.0,,5.0,156.0,,1.0,,
162924231,Flat,Flat,False,145.000 €,145000,10.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40458,-3.677713,0,1.0,,8.0,,,1.0,,2.0,38.0,,,,
162362296,Flat,Flat,False,2.695.000 €,2695000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41835,-3.689953,0,4.0,,6.0,,,,,6.0,273.0,,,,
162798537,Flat,Flat,False,799.000 €,799000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41818,-3.675513,0,2.0,1.0,7.0,1.0,,1.0,,3.0,133.0,1.0,,,
158460913,Flat,Flat,False,440.000 €,440000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40468,-3.681901,1,2.0,,,,,,,3.0,150.0,,,,
162061630,Flat,Flat,False,695.000 €,695000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40588,-3.679856,0,3.0,,8.0,1.0,,1.0,1.0,3.0,165.0,1.0,,,
161244264,Flat,Flat,False,400.000 €,400000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41814,-3.671953,0,1.0,,11.0,1.0,,1.0,,2.0,90.0,1.0,,,
163128679,Flat,Flat,False,475.000 €,475000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41837,-3.67436,0,1.0,1.0,4.0,,,,,2.0,77.0,1.0,,,
163044436,Flat,Flat,False,290.000 €,290000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40499,-3.67563,0,1.0,3.0,11.0,1.0,,1.0,,2.0,65.0,1.0,1.0,,
163013608,Flat,Flat,False,280.000 €,280000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.40736,-3.668687,0,1.0,3.0,6.0,1.0,,,,3.0,82.0,1.0,1.0,,
161262169,Attic,Flat,False,749.000 €,749000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41673,-3.672522,0,2.0,3.0,12.0,,,1.0,,2.0,85.0,1.0,1.0,,
163162624,Flat,Flat,False,550.000 €,550000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40621,-3.678044,0,2.0,2.0,10.0,1.0,,1.0,1.0,3.0,110.0,1.0,,1.0,
163125689,Apartment,Flat,False,2.550.000 €,2550000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41748,-3.69033,1,4.0,,,1.0,,1.0,,3.0,233.0,,,,1.0
163061341,Flat,Flat,False,420.000 €,420000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40488,-3.675472,0,2.0,4.0,6.0,,,1.0,,4.0,104.0,1.0,,,
162992708,Apartment,Flat,False,975.000 €,975000,125.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.4075,-3.688,1,4.0,,6.0,1.0,,1.0,,3.0,160.0,,,,1.0
162994058,Flat,Flat,False,1.950.000 €,1950000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.40942,-3.689759,0,2.0,,,1.0,,1.0,,1.0,177.0,1.0,,,
159876668,Flat,Flat,False,975.000 €,975000,225.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.40765,-3.688066,0,4.0,1.0,,1.0,,1.0,,3.0,160.0,1.0,,,
161912897,Flat,Flat,False,650.000 €,650000,47.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40875,-3.679884,0,3.0,4.0,7.0,1.0,,1.0,,4.0,164.0,1.0,1.0,,
163058253,Flat,Flat,False,465.000 €,465000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.42163,-3.67473,0,1.0,,,,,1.0,,3.0,103.0,,,,
162729035,Flat,Flat,False,550.000 €,550000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40162,-3.675644,0,2.0,3.0,,,,1.0,,3.0,119.0,1.0,,,1.0
161656565,Flat,Flat,False,750.000 €,750000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.40676,-3.687422,0,2.0,,8.0,1.0,,1.0,1.0,3.0,145.0,1.0,,,
160473676,Flat,Flat,False,515.000 €,515000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.41071,-3.668623,0,1.0,3.0,6.0,,,1.0,,3.0,101.0,1.0,1.0,,
159546926,Flat,Flat,False,820.000 €,820000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28007,40.41109,-3.672392,0,2.0,,,1.0,,1.0,,2.0,179.0,1.0,,,1.0
162657917,Flat,Flat,False,910.000 €,910000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.42118,-3.673385,0,2.0,3.0,7.0,1.0,1.0,1.0,,2.0,132.0,,,,
163014419,Flat,Flat,False,890.000 €,890000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41504,-3.690935,0,2.0,2.0,3.0,,1.0,1.0,,2.0,142.0,,,,
155661609,Attic,Flat,False,1.500.000 €,1500000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.40794,-3.689503,0,3.0,4.0,,,,1.0,,4.0,249.0,1.0,1.0,,
162792043,Flat,Flat,False,895.000 €,895000,35.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.42088,-3.671396,0,3.0,4.0,6.0,1.0,,1.0,,5.0,204.0,1.0,1.0,,
161664957,Flat,Flat,False,395.200 €,395200,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Adelfas,28007,40.40189,-3.670108,0,2.0,3.0,7.0,,,1.0,,4.0,100.0,1.0,1.0,,
160785214,Flat,Flat,False,485.000 €,485000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28007,40.41789,-3.668293,0,2.0,3.0,7.0,,,1.0,,4.0,121.0,1.0,,,
161353302,Duplex,Flat,True,1.500.000 €,1500000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.40805,-3.688891,0,3.0,,,1.0,,1.0,,2.0,252.0,1.0,,1.0,
160510025,Duplex,Flat,False,450.000 €,450000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.4059,-3.68714,0,5.0,3.0,,,,1.0,,5.0,122.0,,,,
162965346,Flat,Flat,False,533.000 €,533000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.42089,-3.678805,0,1.0,,11.0,1.0,,1.0,,2.0,84.0,1.0,,,
162956743,Flat,Flat,False,533.000 €,533000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.41985,-3.667795,0,2.0,,7.0,1.0,,1.0,,3.0,126.0,1.0,1.0,,
163035680,Flat,Flat,False,1.390.000 €,1390000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41831,-3.678926,0,3.0,1.0,,1.0,,1.0,1.0,3.0,157.0,1.0,,,
162700534,Flat,Flat,False,525.000 €,525000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Adelfas,28007,40.403,-3.671912,0,2.0,3.0,6.0,1.0,,1.0,,3.0,129.0,1.0,1.0,,
162992717,Apartment,Flat,False,1.150.000 €,1150000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.4075,-3.688,1,3.0,,,1.0,,1.0,,3.0,194.0,,,,1.0
162973933,Flat,Flat,False,460.000 €,460000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40282,-3.678257,0,2.0,4.0,,,,1.0,,4.0,120.0,1.0,1.0,,
162487720,Flat,Flat,False,1.200.000 €,1200000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28009,40.41428,-3.670178,0,3.0,,,,,1.0,,4.0,214.0,1.0,1.0,,
162868959,Flat,Flat,False,379.000 €,379000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41689,-3.672863,0,1.0,3.0,3.0,,,1.0,,4.0,81.0,1.0,,,
162321608,Flat,Flat,False,449.000 €,449000,15.500 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28009,40.41498,-3.673944,0,2.0,1.0,3.0,1.0,,1.0,,2.0,125.0,1.0,,,
162845419,Flat,Flat,False,290.000 €,290000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41909,-3.676419,0,1.0,3.0,,,,1.0,,2.0,51.0,1.0,,,
162802807,Flat,Flat,False,208.000 €,208000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Adelfas,28007,40.39956,-3.670483,0,1.0,4.0,6.0,,,1.0,,3.0,69.0,1.0,,,
162664596,Flat,Flat,False,180.000 €,180000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40626,-3.678804,0,1.0,,,1.0,,1.0,,1.0,38.0,1.0,,,
161669783,Flat,Flat,False,590.000 €,590000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.40934,-3.666359,0,3.0,,,,,1.0,1.0,4.0,156.0,1.0,,,
161835487,Flat,Flat,False,370.000 €,370000,10.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Adelfas,28007,40.39936,-3.673877,0,1.0,,,1.0,,1.0,,2.0,79.0,1.0,1.0,,1.0
161923006,Flat,Flat,False,410.000 €,410000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.41314,-3.67022,0,1.0,1.0,6.0,1.0,,1.0,1.0,,52.0,1.0,,,1.0
162288328,Attic,Flat,False,740.000 €,740000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40484,-3.677841,0,2.0,3.0,,1.0,,1.0,,4.0,150.0,1.0,1.0,,1.0
162493298,Apartment,Flat,False,308.000 €,308000,12.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40548,-3.67338,0,1.0,,,,,1.0,,1.0,67.0,1.0,1.0,,
161900367,House_Chalet,Flat,False,2.500.000 €,2500000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.40798,-3.690717,0,5.0,1.0,,1.0,,,,7.0,200.0,1.0,1.0,,
163130011,Flat,Flat,False,590.000 €,590000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40535,-3.677996,0,2.0,2.0,,1.0,,1.0,,3.0,104.0,1.0,,,1.0
163129569,Flat,Flat,False,785.000 €,785000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.4168,-3.678056,0,2.0,1.0,9.0,1.0,,1.0,,3.0,101.0,1.0,,,
163117529,Flat,Flat,False,275.000 €,275000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40464,-3.679161,0,1.0,2.0,6.0,1.0,,1.0,,2.0,53.0,1.0,,,
162990418,Flat,Flat,False,3.125.000 €,3125000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28009,40.42014,-3.683171,0,4.0,2.0,11.0,1.0,,1.0,,5.0,326.0,1.0,,,
162753878,Flat,Flat,False,795.000 €,795000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40672,-3.679191,0,2.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,156.0,,,,
162951929,Flat,Flat,False,259.000 €,259000,36.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28007,40.41343,-3.670773,0,1.0,,,,,,,1.0,46.0,,,,
162946465,Flat,Flat,False,375.000 €,375000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40678,-3.673793,0,1.0,,11.0,1.0,,1.0,,3.0,80.0,1.0,1.0,,
162901768,Flat,Flat,False,3.500.000 €,3500000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41649,-3.688977,0,4.0,,6.0,1.0,,1.0,1.0,6.0,480.0,,,,
162901766,Duplex,Flat,False,1.500.000 €,1500000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.40808,-3.689005,0,3.0,2.0,6.0,1.0,,1.0,1.0,2.0,194.0,1.0,1.0,,
162895101,Flat,Flat,False,3.125.000 €,3125000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28009,40.42064,-3.680282,0,4.0,3.0,11.0,1.0,,1.0,,5.0,326.0,1.0,,,
162884455,Flat,Flat,False,660.000 €,660000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.40958,-3.665355,0,2.0,3.0,11.0,1.0,,1.0,,4.0,157.0,1.0,1.0,1.0,
162874634,Attic,Flat,False,1.000.000 €,1000000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41766,-3.670692,0,2.0,3.0,13.0,1.0,,1.0,,2.0,127.0,1.0,1.0,,
162860177,Flat,Flat,False,650.000 €,650000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28009,40.41624,-3.670881,0,2.0,,,1.0,,,,3.0,94.0,1.0,,,
156971421,Flat,Flat,False,430.500 €,430500,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28007,40.40731,-3.673843,0,2.0,3.0,11.0,,,1.0,,2.0,103.0,1.0,,,
162735383,Flat,Flat,False,630.000 €,630000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.4033,-3.678094,0,1.0,,6.0,,,,,3.0,172.0,,,,
161591344,Flat,Flat,False,760.000 €,760000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.418,-3.673508,0,3.0,,,1.0,,1.0,,4.0,141.0,1.0,,,
162710541,Flat,Flat,False,2.650.000 €,2650000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41739,-3.689299,0,3.0,2.0,9.0,,,,1.0,3.0,253.0,1.0,1.0,,
162767906,Flat,Flat,False,430.500 €,430500,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40694,-3.673475,0,2.0,,11.0,,,1.0,,2.0,103.0,1.0,,,
162138421,Flat,Flat,False,595.000 €,595000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.4193,-3.676049,0,2.0,2.0,,1.0,,1.0,,2.0,108.0,1.0,,,
162743561,Flat,Flat,False,990.000 €,990000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28009,40.41463,-3.672613,0,3.0,,,1.0,,1.0,,4.0,201.0,1.0,1.0,,
163200242,Flat,Flat,False,2.500.000 €,2500000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41359,-3.691831,0,3.0,2.0,7.0,1.0,,1.0,1.0,4.0,255.0,1.0,1.0,,
160441392,Flat,Flat,False,1.800.000 €,1800000,100.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Adelfas,28001,40.40649,-3.670807,0,4.0,4.0,10.0,,,1.0,,5.0,241.0,1.0,1.0,,
159097580,Flat,Flat,False,430.500 €,430500,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40564,-3.671782,0,2.0,,11.0,,,1.0,,2.0,87.0,,,,
157719304,Loft,Flat,False,1.450.000 €,1450000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28007,40.40714,-3.671928,0,2.0,2.0,,,,1.0,,4.0,413.0,,,,1.0
162904933,Flat,Flat,False,515.000 €,515000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40331,-3.673341,0,2.0,1.0,6.0,,,1.0,,3.0,138.0,1.0,,,
163192832,Flat,Flat,False,740.000 €,740000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41761,-3.677628,0,2.0,2.0,6.0,1.0,,1.0,1.0,3.0,119.0,1.0,,,
163117619,Attic,Flat,False,1.100.000 €,1100000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.4162,-3.678721,0,2.0,1.0,,1.0,,1.0,,2.0,111.0,1.0,1.0,,
163105538,Flat,Flat,False,150.000 €,150000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40453,-3.680329,0,1.0,4.0,9.0,1.0,,,,2.0,33.0,,,,
162352029,Attic,Flat,False,1.490.000 €,1490000,60.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28007,40.41038,-3.673443,0,2.0,3.0,10.0,1.0,,1.0,,3.0,224.0,,,,
162008802,Flat,Flat,False,3.500.000 €,3500000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41701,-3.691169,0,8.0,3.0,,1.0,,1.0,1.0,7.0,478.0,,,,
162035940,Flat,Flat,False,432.000 €,432000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.42,-3.67407,0,2.0,,,,,1.0,,3.0,90.0,1.0,1.0,,
162811925,Flat,Flat,False,309.900 €,309900,5.100 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40501,-3.675674,0,2.0,2.0,7.0,,,1.0,,4.0,105.0,1.0,,,
162694628,Attic,Flat,False,820.000 €,820000,50.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.41742,-3.664498,0,2.0,3.0,19.0,1.0,,1.0,,4.0,173.0,1.0,1.0,,
163194066,Flat,Flat,False,890.000 €,890000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.40763,-3.688035,0,4.0,,10.0,,,1.0,,5.0,160.0,,1.0,1.0,
161606202,Flat,Flat,False,880.000 €,880000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.41855,-3.664893,0,3.0,1.0,8.0,1.0,1.0,1.0,,3.0,167.0,,,,
