id_inmueble,precio,planta,int/ext,nº hab,m2,ascensor,garage,barrio,id_barrio,distrito,id_distrito
7799,1850000,0,EXTERIOR,5,503.0,False,True,ARAVACA,97,MONCLOA,9
7800,1300000,0,EXTERIOR,6,400.0,True,True,ARAVACA,97,MONCLOA,9
7801,1950000,2,EXTERIOR,5,266.0,False,True,ARAVACA,97,MONCLOA,9
7802,1200000,4,EXTERIOR,4,214.0,True,False,ARGUELLES,92,MONCLOA,9
7803,1650000,0,EXTERIOR,5,417.0,False,True,ARAVACA,97,MONCLOA,9
7804,690000,7,EXTERIOR,1,58.0,True,False,ARGUELLES,92,MONCLOA,9
7805,2490000,0,EXTERIOR,7,835.0,False,True,CIUDAD UNIVERSITARIA,93,MONCLOA,9
7806,1600000,0,EXTERIOR,6,630.0,False,True,CIUDAD UNIVERSITARIA,93,MONCLOA,9
7807,3700000,0,EXTERIOR,5,838.0,False,True,ARAVACA,97,MONCLOA,9
7808,1990000,3,EXTERIOR,3,322.0,True,True,ARGUELLES,92,MONCLOA,9
7809,655000,11,EXTERIOR,4,137.0,True,False,CIUDAD UNIVERSITARIA,93,MONCLOA,9
7810,3450000,0,EXTERIOR,8,793.0,False,True,CIUDAD UNIVERSITARIA,93,MONCLOA,9
7811,4000000,0,EXTERIOR,7,1.1,False,True,CASA DE CAMPO,91,MONCLOA,9
7812,1250000,1,EXTERIOR,4,221.0,True,False,ARGUELLES,92,MONCLOA,9
7813,1150000,7,EXTERIOR,5,256.0,True,False,ARGUELLES,92,MONCLOA,9
7814,760000,2,EXTERIOR,4,129.0,True,True,CASA DE CAMPO,91,MONCLOA,9
7815,1850000,7,EXTERIOR,3,163.0,True,True,ARGUELLES,92,MONCLOA,9
7816,2000000,2,EXTERIOR,4,292.0,True,False,ARGUELLES,92,MONCLOA,9
7817,1550000,2,EXTERIOR,3,197.0,True,True,ARAVACA,97,MONCLOA,9
7818,698000,0,EXTERIOR,3,135.0,True,True,ARAVACA,97,MONCLOA,9
7819,1147204,2,EXTERIOR,4,169.0,True,False,ARGUELLES,92,MONCLOA,9
7820,875000,2,EXTERIOR,3,133.0,True,False,ARGUELLES,92,MONCLOA,9
7821,655000,11,EXTERIOR,4,137.0,True,False,CIUDAD UNIVERSITARIA,93,MONCLOA,9
7822,1490000,0,EXTERIOR,5,483.0,False,True,CIUDAD UNIVERSITARIA,93,MONCLOA,9
7823,550000,2,INTERIOR,1,66.0,True,True,ARGUELLES,92,MONCLOA,9
7824,630000,4,EXTERIOR,2,130.0,True,True,CIUDAD UNIVERSITARIA,93,MONCLOA,9
7825,1058000,1,EXTERIOR,5,225.0,True,True,CIUDAD UNIVERSITARIA,93,MONCLOA,9
7826,254900,1,EXTERIOR,2,80.0,False,False,ARGUELLES,92,MONCLOA,9
7827,550000,5,EXTERIOR,3,90.0,True,False,ARGUELLES,92,MONCLOA,9
7828,990000,1,EXTERIOR,3,157.0,True,False,ARGUELLES,92,MONCLOA,9
7829,2200000,2,EXTERIOR,5,467.0,True,True,ARGUELLES,92,MONCLOA,9
7830,2300000,1,EXTERIOR,5,411.0,True,True,ARGUELLES,92,MONCLOA,9
7831,689000,0,EXTERIOR,5,152.0,True,True,CIUDAD UNIVERSITARIA,93,MONCLOA,9
7832,1590000,0,EXTERIOR,5,280.0,False,False,CIUDAD UNIVERSITARIA,93,MONCLOA,9
7833,750000,2,EXTERIOR,5,170.0,True,True,ARAVACA,97,MONCLOA,9
7834,545000,3,INTERIOR,3,99.0,True,False,ARGUELLES,92,MONCLOA,9
7835,770000,3,EXTERIOR,4,146.0,True,False,CIUDAD UNIVERSITARIA,93,MONCLOA,9
7836,360000,4,EXTERIOR,5,106.0,True,False,CIUDAD UNIVERSITARIA,93,MONCLOA,9
7837,895000,3,EXTERIOR,4,162.0,True,True,ARGUELLES,92,MONCLOA,9
7838,1500000,0,EXTERIOR,6,453.0,False,True,CIUDAD UNIVERSITARIA,93,MONCLOA,9
7839,2180000,4,EXTERIOR,5,320.0,True,False,ARGUELLES,92,MONCLOA,9
7840,425000,4,INTERIOR,1,56.0,True,False,ARGUELLES,92,MONCLOA,9
7841,1115000,1,EXTERIOR,7,284.0,True,False,ARGUELLES,92,MONCLOA,9
7842,1340000,2,EXTERIOR,4,300.0,True,True,ARAVACA,97,MONCLOA,9
7843,205000,1,EXTERIOR,3,70.0,True,False,VALDEZARZA,94,MONCLOA,9
7844,265000,1,EXTERIOR,3,66.0,True,False,VALDEZARZA,94,MONCLOA,9
7845,310000,3,INTERIOR,3,72.0,True,False,ARGUELLES,92,MONCLOA,9
7846,650000,2,EXTERIOR,5,130.0,True,False,CIUDAD UNIVERSITARIA,93,MONCLOA,9
7847,260000,1,INTERIOR,2,60.0,False,False,ARGUELLES,92,MONCLOA,9
7848,390000,1,EXTERIOR,2,90.0,True,False,ARAVACA,97,MONCLOA,9
7849,850000,4,EXTERIOR,4,195.0,True,False,ARGUELLES,92,MONCLOA,9
7850,2180000,4,EXTERIOR,5,323.0,True,False,ARGUELLES,92,MONCLOA,9
7851,2600000,0,EXTERIOR,5,800.0,False,True,CIUDAD UNIVERSITARIA,93,MONCLOA,9
7852,1975000,3,EXTERIOR,5,255.0,True,True,ARGUELLES,92,MONCLOA,9
7853,1250000,12,EXTERIOR,2,163.0,True,False,ARGUELLES,92,MONCLOA,9
7854,765000,3,EXTERIOR,4,160.0,True,True,ARAVACA,97,MONCLOA,9
7855,420000,0,INTERIOR,2,95.0,True,False,ARGUELLES,92,MONCLOA,9
7856,930000,2,EXTERIOR,4,235.0,True,False,ARGUELLES,92,MONCLOA,9
7857,330000,1,EXTERIOR,2,69.0,True,False,VALDEZARZA,94,MONCLOA,9
7858,1250000,12,EXTERIOR,2,163.0,True,False,ARGUELLES,92,MONCLOA,9
7859,1250000,3,EXTERIOR,4,351.0,True,True,ARAVACA,97,MONCLOA,9
7860,3200000,0,EXTERIOR,6,1.055,False,True,ARAVACA,97,MONCLOA,9
7861,1825000,0,EXTERIOR,5,670.0,False,True,ARAVACA,97,MONCLOA,9
7862,2500000,0,EXTERIOR,6,780.0,False,False,ARAVACA,97,MONCLOA,9
7863,975500,1,EXTERIOR,6,148.0,True,False,ARGUELLES,92,MONCLOA,9
7864,1213901,0,EXTERIOR,5,444.0,False,False,CIUDAD UNIVERSITARIA,93,MONCLOA,9
7865,460000,2,EXTERIOR,3,118.0,True,True,VALDEZARZA,94,MONCLOA,9
7866,239000,5,EXTERIOR,1,44.0,True,False,ARGUELLES,92,MONCLOA,9
7867,849000,8,EXTERIOR,3,200.0,True,True,ARGUELLES,92,MONCLOA,9
7868,240000,3,EXTERIOR,3,77.0,True,True,ALUCHE,104,LATINA,10
7869,169000,0,EXTERIOR,2,62.0,True,False,ALUCHE,104,LATINA,10
7870,195000,6,EXTERIOR,3,98.0,True,True,ALUCHE,104,LATINA,10
7871,130000,5,EXTERIOR,3,60.0,False,False,LUCERO,103,LATINA,10
7872,165000,4,EXTERIOR,3,75.0,True,False,CAMPAMENTO,105,LATINA,10
7873,140270,2,EXTERIOR,3,83.0,False,False,CAMPAMENTO,105,LATINA,10
7874,156000,2,EXTERIOR,3,74.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
7875,100000,1,EXTERIOR,3,80.0,False,False,ALUCHE,104,LATINA,10
7876,177000,2,EXTERIOR,3,73.0,True,False,PUERTA DEL ANGEL,102,LATINA,10
7877,166000,1,EXTERIOR,2,58.0,True,False,PUERTA DEL ANGEL,102,LATINA,10
7878,135000,1,EXTERIOR,2,64.0,False,False,LOS CARMENES,101,LATINA,10
7879,155000,1,EXTERIOR,1,60.0,True,False,LUCERO,103,LATINA,10
7880,99500,1,EXTERIOR,1,62.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
7881,145000,4,EXTERIOR,2,75.0,True,False,ALUCHE,104,LATINA,10
7882,165000,4,EXTERIOR,3,99.0,True,False,ALUCHE,104,LATINA,10
7883,110000,0,INTERIOR,1,31.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
7884,149000,0,EXTERIOR,2,69.0,True,False,PUERTA DEL ANGEL,102,LATINA,10
7885,157200,0,EXTERIOR,2,54.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
7886,425000,2,EXTERIOR,4,105.0,True,False,PUERTA DEL ANGEL,102,LATINA,10
7887,130000,4,EXTERIOR,2,58.0,False,False,CAMPAMENTO,105,LATINA,10
7888,89500,1,EXTERIOR,1,42.0,False,False,LUCERO,103,LATINA,10
7889,192000,3,EXTERIOR,3,93.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
7890,179000,1,EXTERIOR,4,93.0,False,False,LUCERO,103,LATINA,10
7891,88000,-1,EXTERIOR,3,51.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
7892,240000,5,EXTERIOR,3,88.0,True,True,LUCERO,103,LATINA,10
7893,279000,3,EXTERIOR,3,90.0,True,False,PUERTA DEL ANGEL,102,LATINA,10
7894,399000,0,EXTERIOR,4,115.0,True,False,ALUCHE,104,LATINA,10
7895,189000,2,EXTERIOR,3,66.0,True,False,ALUCHE,104,LATINA,10
7896,172000,3,EXTERIOR,3,57.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
7897,235000,4,EXTERIOR,1,65.0,True,True,LUCERO,103,LATINA,10
7898,134000,1,EXTERIOR,3,65.0,False,False,LOS CARMENES,101,LATINA,10
7899,219000,4,EXTERIOR,2,78.0,True,False,ALUCHE,104,LATINA,10
7900,110000,2,EXTERIOR,2,46.0,False,False,ALUCHE,104,LATINA,10
7901,200000,3,EXTERIOR,3,66.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
7902,240000,1,EXTERIOR,3,116.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
7903,119000,2,EXTERIOR,3,68.0,False,False,LOS CARMENES,101,LATINA,10
7904,165000,0,EXTERIOR,1,60.0,True,False,PUERTA DEL ANGEL,102,LATINA,10
7905,209000,9,EXTERIOR,3,72.0,True,True,ALUCHE,104,LATINA,10
7906,185000,1,EXTERIOR,3,100.0,True,False,LUCERO,103,LATINA,10
7907,248000,5,EXTERIOR,3,75.0,True,False,ALUCHE,104,LATINA,10
7908,239000,6,EXTERIOR,3,84.0,True,True,ALUCHE,104,LATINA,10
7909,190000,0,EXTERIOR,3,65.0,False,False,ALUCHE,104,LATINA,10
7910,329000,0,EXTERIOR,4,130.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
7911,444000,1,EXTERIOR,5,144.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
7912,155000,2,EXTERIOR,3,82.0,False,False,ALUCHE,104,LATINA,10
7913,849000,8,EXTERIOR,4,260.0,True,True,PUERTA DEL ANGEL,102,LATINA,10
7914,114900,1,EXTERIOR,2,45.0,False,False,LOS CARMENES,101,LATINA,10
7915,175000,5,EXTERIOR,2,68.0,True,False,PUERTA DEL ANGEL,102,LATINA,10
7916,415000,4,EXTERIOR,3,122.0,True,True,ALUCHE,104,LATINA,10
7917,250000,1,EXTERIOR,3,76.0,True,False,PUERTA DEL ANGEL,102,LATINA,10
7918,299000,3,EXTERIOR,3,96.0,True,True,ALUCHE,104,LATINA,10
7919,169000,1,EXTERIOR,3,68.0,False,True,ALUCHE,104,LATINA,10
7920,197000,1,EXTERIOR,3,86.0,False,False,LUCERO,103,LATINA,10
7921,149000,1,EXTERIOR,3,70.0,False,False,ALUCHE,104,LATINA,10
7922,141000,3,EXTERIOR,2,69.0,False,True,ALUCHE,104,LATINA,10
7923,137900,2,EXTERIOR,3,63.0,False,False,LOS CARMENES,101,LATINA,10
7924,139900,4,INTERIOR,1,40.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
7925,339900,5,EXTERIOR,3,130.0,True,True,ALUCHE,104,LATINA,10
7926,122500,1,EXTERIOR,3,56.0,False,False,LOS CARMENES,101,LATINA,10
7927,168000,2,EXTERIOR,2,71.0,True,False,ALUCHE,104,LATINA,10
7928,142000,2,EXTERIOR,2,65.0,False,False,LOS CARMENES,101,LATINA,10
7929,114000,4,EXTERIOR,2,60.0,False,False,CAMPAMENTO,105,LATINA,10
7930,110000,2,EXTERIOR,2,46.0,False,False,ALUCHE,104,LATINA,10
7931,350000,1,EXTERIOR,3,85.0,True,False,PUERTA DEL ANGEL,102,LATINA,10
7932,124848,0,EXTERIOR,1,37.0,False,False,LUCERO,103,LATINA,10
7933,725000,2,EXTERIOR,4,200.0,True,True,PUERTA DEL ANGEL,102,LATINA,10
7934,208884,0,EXTERIOR,2,75.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
7935,147700,2,EXTERIOR,1,59.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
7936,129000,0,EXTERIOR,3,65.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
7937,328999,3,EXTERIOR,1,82.0,True,False,PUERTA DEL ANGEL,102,LATINA,10
7938,380000,1,EXTERIOR,4,125.0,True,True,ALUCHE,104,LATINA,10
7939,189900,1,EXTERIOR,1,75.0,True,True,CUATRO VIENTOS,106,LATINA,10
7940,93000,0,EXTERIOR,1,35.0,True,False,LUCERO,103,LATINA,10
7941,140000,0,EXTERIOR,2,48.0,False,False,LUCERO,103,LATINA,10
7942,260000,6,EXTERIOR,3,78.0,True,True,ALUCHE,104,LATINA,10
7943,199000,1,EXTERIOR,4,97.0,True,False,LUCERO,103,LATINA,10
7944,235000,5,EXTERIOR,3,79.0,True,False,ALUCHE,104,LATINA,10
7945,255000,10,EXTERIOR,3,77.0,True,False,ALUCHE,104,LATINA,10
7946,114000,4,EXTERIOR,2,60.0,False,False,CAMPAMENTO,105,LATINA,10
7947,195000,1,EXTERIOR,2,70.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
7948,199000,1,EXTERIOR,3,67.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
7949,125500,4,EXTERIOR,2,70.0,False,False,ALUCHE,104,LATINA,10
7950,450000,2,EXTERIOR,3,127.0,True,True,PUERTA DEL ANGEL,102,LATINA,10
7951,185000,1,EXTERIOR,2,71.0,True,False,PUERTA DEL ANGEL,102,LATINA,10
7952,249000,3,EXTERIOR,3,76.0,True,False,LOS CARMENES,101,LATINA,10
7953,181000,1,EXTERIOR,3,93.0,True,False,LUCERO,103,LATINA,10
7954,159000,4,EXTERIOR,2,64.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
7955,304000,2,EXTERIOR,3,92.0,True,False,PUERTA DEL ANGEL,102,LATINA,10
7956,153000,4,EXTERIOR,2,64.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
7957,232000,1,EXTERIOR,3,79.0,True,True,ALUCHE,104,LATINA,10
7958,249900,6,EXTERIOR,3,106.0,True,False,CAMPAMENTO,105,LATINA,10
7959,248700,2,EXTERIOR,2,86.0,True,True,LOS CARMENES,101,LATINA,10
7960,329900,2,EXTERIOR,3,133.0,False,True,PUERTA DEL ANGEL,102,LATINA,10
7961,119000,0,EXTERIOR,1,43.0,False,False,ALUCHE,104,LATINA,10
7962,153000,4,EXTERIOR,2,64.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
7963,299000,11,EXTERIOR,3,84.0,True,False,LUCERO,103,LATINA,10
7964,185000,2,INTERIOR,1,68.0,False,True,PUERTA DEL ANGEL,102,LATINA,10
7965,250000,2,EXTERIOR,3,90.0,True,False,LOS CARMENES,101,LATINA,10
7966,199000,0,EXTERIOR,3,77.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
7967,173000,3,EXTERIOR,3,65.0,False,False,LUCERO,103,LATINA,10
7968,139999,1,EXTERIOR,3,64.0,False,False,CAMPAMENTO,105,LATINA,10
7969,210000,0,EXTERIOR,3,108.0,False,False,LOS CARMENES,101,LATINA,10
7970,189000,4,EXTERIOR,3,55.0,True,False,PUERTA DEL ANGEL,102,LATINA,10
7971,153000,4,EXTERIOR,2,64.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
7972,153000,4,EXTERIOR,2,62.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
7973,139000,1,INTERIOR,2,43.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
7974,230000,0,EXTERIOR,3,90.0,False,False,LOS CARMENES,101,LATINA,10
7975,176000,0,EXTERIOR,1,65.0,False,True,PUERTA DEL ANGEL,102,LATINA,10
7976,153000,4,EXTERIOR,2,64.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
7977,212500,0,EXTERIOR,2,66.0,False,True,ALUCHE,104,LATINA,10
7978,349000,7,EXTERIOR,2,80.0,True,False,PUERTA DEL ANGEL,102,LATINA,10
7979,180000,4,EXTERIOR,3,84.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
7980,650000,0,EXTERIOR,5,253.0,False,True,PUERTA DEL ANGEL,102,LATINA,10
7981,346000,4,EXTERIOR,3,116.0,True,True,CAMPAMENTO,105,LATINA,10
7982,750000,11,EXTERIOR,5,192.0,True,True,PUERTA DEL ANGEL,102,LATINA,10
7983,139000,3,EXTERIOR,2,52.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
7984,179000,1,EXTERIOR,2,66.0,False,False,LUCERO,103,LATINA,10
7985,319500,2,EXTERIOR,5,154.0,True,False,LUCERO,103,LATINA,10
7986,339000,7,EXTERIOR,3,78.0,True,False,LOS CARMENES,101,LATINA,10
7987,159999,1,EXTERIOR,1,59.0,True,False,PUERTA DEL ANGEL,102,LATINA,10
7988,159900,0,EXTERIOR,4,102.0,True,False,LUCERO,103,LATINA,10
7989,153000,4,EXTERIOR,2,64.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
7990,139500,0,EXTERIOR,2,60.0,False,False,LUCERO,103,LATINA,10
7991,165900,1,EXTERIOR,2,78.0,True,False,LOS CARMENES,101,LATINA,10
7992,159000,5,EXTERIOR,3,65.0,True,False,ALUCHE,104,LATINA,10
7993,165000,1,EXTERIOR,3,72.0,True,False,LOS CARMENES,101,LATINA,10
7994,149000,2,INTERIOR,3,69.0,False,False,ALUCHE,104,LATINA,10
7995,159999,1,EXTERIOR,1,59.0,True,False,PUERTA DEL ANGEL,102,LATINA,10
7996,159900,1,EXTERIOR,3,62.0,False,False,LUCERO,103,LATINA,10
7997,249000,6,EXTERIOR,3,80.0,True,True,ALUCHE,104,LATINA,10
7998,275000,4,EXTERIOR,2,65.0,True,False,PUERTA DEL ANGEL,102,LATINA,10
7999,205000,0,EXTERIOR,4,125.0,False,False,ALUCHE,104,LATINA,10
8000,210000,2,EXTERIOR,3,81.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
8001,145500,10,EXTERIOR,2,67.0,True,False,ALUCHE,104,LATINA,10
8002,149000,2,EXTERIOR,2,66.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
8003,169000,7,EXTERIOR,3,76.0,True,False,ALUCHE,104,LATINA,10
8004,230000,0,EXTERIOR,3,90.0,False,False,LOS CARMENES,101,LATINA,10
8005,145000,1,EXTERIOR,2,55.0,False,False,LUCERO,103,LATINA,10
8006,230000,2,EXTERIOR,3,98.0,True,False,ALUCHE,104,LATINA,10
8007,329900,2,EXTERIOR,3,133.0,False,True,PUERTA DEL ANGEL,102,LATINA,10
8008,154900,0,EXTERIOR,3,72.0,True,False,ALUCHE,104,LATINA,10
8009,170000,5,EXTERIOR,2,74.0,False,False,CAMPAMENTO,105,LATINA,10
8010,260000,4,EXTERIOR,3,88.0,True,False,PUERTA DEL ANGEL,102,LATINA,10
8011,346000,4,EXTERIOR,3,116.0,True,False,CAMPAMENTO,105,LATINA,10
8012,749000,3,EXTERIOR,4,134.0,True,False,PUERTA DEL ANGEL,102,LATINA,10
8013,260000,3,EXTERIOR,3,76.0,True,False,LOS CARMENES,101,LATINA,10
8014,159999,1,EXTERIOR,1,59.0,True,False,PUERTA DEL ANGEL,102,LATINA,10
8015,228000,0,EXTERIOR,3,103.0,False,False,LOS CARMENES,101,LATINA,10
8016,269000,2,EXTERIOR,2,100.0,True,False,PUERTA DEL ANGEL,102,LATINA,10
8017,174000,0,EXTERIOR,3,68.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
8018,289000,6,EXTERIOR,3,78.0,True,True,LUCERO,103,LATINA,10
8019,309000,1,EXTERIOR,4,84.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
8020,244800,2,EXTERIOR,2,86.0,True,True,LOS CARMENES,101,LATINA,10
8021,249900,4,EXTERIOR,2,98.0,True,False,PUERTA DEL ANGEL,102,LATINA,10
8022,195000,6,EXTERIOR,3,98.0,True,True,ALUCHE,104,LATINA,10
8023,180000,1,EXTERIOR,2,60.0,True,False,PUERTA DEL ANGEL,102,LATINA,10
8024,480000,2,EXTERIOR,3,126.0,True,False,PUERTA DEL ANGEL,102,LATINA,10
8025,153000,4,EXTERIOR,2,64.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
8026,175000,2,EXTERIOR,4,94.0,True,False,ALUCHE,104,LATINA,10
8027,248700,2,EXTERIOR,2,87.0,True,True,LOS CARMENES,101,LATINA,10
8028,250866,1,EXTERIOR,2,76.0,True,True,CAMPAMENTO,105,LATINA,10
8029,149000,3,EXTERIOR,3,80.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
8030,315000,1,EXTERIOR,4,140.0,True,False,PUERTA DEL ANGEL,102,LATINA,10
8031,300000,8,EXTERIOR,3,80.0,True,False,CAMPAMENTO,105,LATINA,10
8032,145500,10,EXTERIOR,2,67.0,True,False,ALUCHE,104,LATINA,10
8033,399000,8,EXTERIOR,5,208.0,True,True,CAMPAMENTO,105,LATINA,10
8034,250000,3,EXTERIOR,2,81.0,True,False,PUERTA DEL ANGEL,102,LATINA,10
8035,153000,3,INTERIOR,3,63.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
8036,175000,0,EXTERIOR,1,55.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
8037,257091,2,EXTERIOR,2,74.0,True,False,CAMPAMENTO,105,LATINA,10
8038,269000,4,EXTERIOR,2,53.0,True,False,PUERTA DEL ANGEL,102,LATINA,10
8039,114000,1,EXTERIOR,1,49.0,False,False,LUCERO,103,LATINA,10
8040,444000,1,EXTERIOR,5,144.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
8041,249000,0,EXTERIOR,4,100.0,False,False,CAMPAMENTO,105,LATINA,10
8042,199000,0,EXTERIOR,2,75.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
8043,160000,1,EXTERIOR,1,59.0,True,False,LUCERO,103,LATINA,10
8044,208884,0,EXTERIOR,3,80.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
8045,240000,5,EXTERIOR,3,88.0,True,True,LUCERO,103,LATINA,10
8046,155000,2,EXTERIOR,2,79.0,True,False,LOS CARMENES,101,LATINA,10
8047,169000,1,EXTERIOR,3,74.0,True,False,PUERTA DEL ANGEL,102,LATINA,10
8048,248700,2,EXTERIOR,2,87.0,True,True,LOS CARMENES,101,LATINA,10
8049,180000,0,EXTERIOR,1,60.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
8050,229000,1,EXTERIOR,4,100.0,True,False,LUCERO,103,LATINA,10
8051,149990,4,EXTERIOR,3,60.0,False,False,ALUCHE,104,LATINA,10
8052,128000,0,EXTERIOR,2,70.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
8053,170000,2,EXTERIOR,2,75.0,False,False,LOS CARMENES,101,LATINA,10
8054,182000,2,EXTERIOR,3,64.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
8055,260000,0,EXTERIOR,4,140.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
8056,450000,2,EXTERIOR,4,130.0,True,False,PUERTA DEL ANGEL,102,LATINA,10
8057,159500,4,EXTERIOR,3,75.0,True,False,ALUCHE,104,LATINA,10
8058,310000,3,EXTERIOR,2,84.0,True,True,LOS CARMENES,101,LATINA,10
8059,135000,2,INTERIOR,2,50.0,False,True,PUERTA DEL ANGEL,102,LATINA,10
8060,142500,1,EXTERIOR,3,80.0,False,False,ALUCHE,104,LATINA,10
8061,230000,0,EXTERIOR,3,87.0,True,False,LUCERO,103,LATINA,10
8062,157200,0,EXTERIOR,2,54.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
8063,135000,0,EXTERIOR,2,41.0,False,False,ALUCHE,104,LATINA,10
8064,124000,1,EXTERIOR,2,60.0,False,False,LUCERO,103,LATINA,10
8065,299000,2,EXTERIOR,3,130.0,False,False,ALUCHE,104,LATINA,10
8066,299000,2,EXTERIOR,5,132.0,False,True,PUERTA DEL ANGEL,102,LATINA,10
8067,147700,2,EXTERIOR,2,59.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
8068,299900,1,EXTERIOR,3,87.0,True,False,PUERTA DEL ANGEL,102,LATINA,10
8069,155000,3,EXTERIOR,3,65.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
8070,144000,3,EXTERIOR,1,59.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
8071,130000,3,EXTERIOR,3,51.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
8072,145000,1,EXTERIOR,3,70.0,False,False,LOS CARMENES,101,LATINA,10
8073,215000,1,EXTERIOR,4,125.0,True,False,LOS CARMENES,101,LATINA,10
8074,255000,10,EXTERIOR,3,85.0,True,True,LUCERO,103,LATINA,10
8075,268000,0,EXTERIOR,2,82.0,True,False,LOS CARMENES,101,LATINA,10
8076,248700,2,EXTERIOR,2,86.0,True,True,LOS CARMENES,101,LATINA,10
8077,190000,0,EXTERIOR,3,83.0,False,True,ALUCHE,104,LATINA,10
8078,120000,4,EXTERIOR,3,66.0,False,True,LUCERO,103,LATINA,10
8079,244000,1,EXTERIOR,3,85.0,True,False,ALUCHE,104,LATINA,10
8080,289000,1,EXTERIOR,3,100.0,True,False,LOS CARMENES,101,LATINA,10
8081,199900,1,EXTERIOR,4,119.0,True,False,LOS CARMENES,101,LATINA,10
8082,364900,3,EXTERIOR,3,105.0,True,False,ALUCHE,104,LATINA,10
8083,185000,0,EXTERIOR,1,65.0,True,False,PUERTA DEL ANGEL,102,LATINA,10
8084,130000,3,EXTERIOR,3,51.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
8085,399000,11,EXTERIOR,4,132.0,True,True,ALUCHE,104,LATINA,10
8086,248700,2,EXTERIOR,2,86.0,True,True,LOS CARMENES,101,LATINA,10
8087,169000,3,INTERIOR,3,65.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
8088,325000,8,EXTERIOR,4,101.0,True,False,ALUCHE,104,LATINA,10
8089,200000,1,EXTERIOR,3,88.0,True,False,ALUCHE,104,LATINA,10
8090,219000,3,EXTERIOR,3,90.0,True,False,PUERTA DEL ANGEL,102,LATINA,10
8091,199900,7,EXTERIOR,3,85.0,True,False,ALUCHE,104,LATINA,10
8092,114000,0,EXTERIOR,1,46.0,False,False,LUCERO,103,LATINA,10
8093,184000,0,EXTERIOR,1,61.0,True,False,PUERTA DEL ANGEL,102,LATINA,10
8094,273120,2,EXTERIOR,2,82.0,True,True,CAMPAMENTO,105,LATINA,10
8095,179000,0,EXTERIOR,2,85.0,False,False,LUCERO,103,LATINA,10
8096,159000,0,EXTERIOR,2,58.0,True,False,LUCERO,103,LATINA,10
8097,142500,1,EXTERIOR,2,55.0,False,False,ALUCHE,104,LATINA,10
8098,149000,3,EXTERIOR,2,62.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
8099,148500,3,EXTERIOR,2,60.0,False,False,LUCERO,103,LATINA,10
8100,260000,0,EXTERIOR,3,80.0,False,False,PUERTA DEL ANGEL,102,LATINA,10
8101,295000,2,EXTERIOR,2,73.0,True,True,PUERTA DEL ANGEL,102,LATINA,10
8102,159500,2,EXTERIOR,2,65.0,False,False,LUCERO,103,LATINA,10
8103,125000,3,EXTERIOR,2,50.0,False,False,LUCERO,103,LATINA,10
