id_local,tipo_local,barrio,id_barrio,distrito,id_distrito,direccion,num,coordenada_x,coordenada_y,latitud,longitud
12115,CAFETERIA,CASA DE CAMPO       ,91,MONCLOA-ARAVACA     ,9,AVENIDA                  VALLADOLID                                        ,79,437808.62,4475996.5,40.43228490875412,-3.7332214523855702
12116,BAR RESTAURANTE,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    ALTAMIRANO                                        ,15,438975.62,4475796.5,40.43056966314698,-3.719444639548768
12117,BAR,CASA DE CAMPO       ,91,MONCLOA-ARAVACA     ,9,PASEO                    COMANDANTE FORTEA                                 ,43,437884.62,4475415.5,40.42705671053444,-3.7322687275010344
12118,CAFETERIA,ARAVACA             ,97,MONCLOA-ARAVACA     ,9,AVENIDA                  OSA MAYOR                                         ,41,433844.66,4479009.5,40.459120999510354,-3.7802654187374944
12119,BAR,CASA DE CAMPO       ,91,MONCLOA-ARAVACA     ,9,CALLE                    SAN POL DE MAR                                    ,6,438286.62,4475094.5,40.42419492888261,-3.727498817143452
12120,BAR,VALDEMARIN          ,95,MONCLOA-ARAVACA     ,9,CALLE                    BLANCA DE CASTILLA                                ,11,433579.66,4479763.5,40.46589207104143,-3.783469582537284
12121,RESTAURANTE,ARAVACA             ,97,MONCLOA-ARAVACA     ,9,PLAZA                    DINAMARCA                                         ,1,433267.66,4477429.5,40.444841836317295,-3.7869041556527363
12122,BAR,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    SANTA MARIA MICAELA                               ,4,439495.6,4475225.5,40.42546383131326,-3.7132604634319275
12123,RESTAURANTE,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,PASEO                    PINTOR ROSALES                                    ,58,438726.62,4475724.5,40.429902752862326,-3.7223730545130844
12124,CAFETERIA,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    MARQUES DE URQUIJO                                ,4,439197.6,4475798.5,40.43060393537717,-3.7168280006068066
12125,RESTAURANTE,EL PLANTIO          ,96,MONCLOA-ARAVACA     ,9,AVENIDA                  NUESTRA SENORA DE BEGONA                          ,1,431233.66,4479974.5,40.46760192524792,-3.8111624054888833
12126,HELADERIA,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,CALLE                    DOCTOR FEDERICO RUBIO Y GALI                      ,112,439552.62,4478777.5,40.45746586611379,-3.7129262930321616
12130,BAR,VALDEZARZA          ,94,MONCLOA-ARAVACA     ,9,CALLE                    VALLDEMOSA                                        ,1,439789.62,4479616.5,40.465041109566876,-3.7102108752228298
12132,CAFETERIA,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    PRINCESA                                          ,61,439204.6,4475841.5,40.43099180924151,-3.716749593155736
12133,CAFE ESPECTACULO,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,PASEO                    PINTOR ROSALES                                    ,30,438959.6,4475404.5,40.42703718658907,-3.719595852719737
12134,CAFETERIA,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,AVENIDA                  JUAN DE HERRERA                                   ,1,438192.62,4476731.5,40.43893470019016,-3.728766018841683
12135,BAR RESTAURANTE,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    VENTURA RODRIGUEZ                                 ,5,439475.6,4475241.5,40.425606511601394,-3.71349774061728
12136,RESTAURANTE,EL PLANTIO          ,96,MONCLOA-ARAVACA     ,9,AVENIDA                  VICTORIA                                          ,7,431388.66,4479806.5,40.46610136807551,-3.8093160441749734
12138,BAR,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    REY FRANCISCO                                     ,20,439170.6,4475378.5,40.42681842229677,-3.717106103748961
12139,SALA DE EVENTOS,VALDEMARIN          ,95,MONCLOA-ARAVACA     ,9,CALLE                    LA SALLE                                          ,3,433817.66,4479710.5,40.465433627996035,-3.78065694301025
12140,BAR RESTAURANTE,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    BUEN SUCESO                                       ,4,439255.6,4475689.5,40.42962625446285,-3.71613384597408
12143,BAR RESTAURANTE,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    MARTIN DE LOS HEROS                               ,4,439501.6,4475074.5,40.424103993163705,-3.7131753697879044
12144,BAR RESTAURANTE,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    BUEN SUCESO                                       ,20,439061.6,4475587.5,40.428693206140196,-3.7184110216955952
12146,BAR,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    TUTOR                                             ,57,439028.62,4475947.5,40.43193382093666,-3.7188343291253734
12147,BAR RESTAURANTE,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    QUINTANA                                          ,28,439002.6,4475427.5,40.42724753427229,-3.7190911769632953
12148,BAR RESTAURANTE,ARAVACA             ,97,MONCLOA-ARAVACA     ,9,CALLE                    OLIVO                                             ,10,433858.66,4478989.5,40.458941948949274,-3.7800982270251544
12149,CAFETERIA,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    MARTIN DE LOS HEROS                               ,5,439482.6,4475079.5,40.42414765359181,-3.7133998075522894
12150,RESTAURANTE,ARAVACA             ,97,MONCLOA-ARAVACA     ,9,AVENIDA                  EUROPA                                            ,25,433411.66,4477436.5,40.444916439717446,-3.785207000677773
12151,BAR RESTAURANTE,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    FERRAZ                                            ,77,438652.62,4475967.5,40.43208634250912,-3.723268852999361
12152,BAR,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    ALTAMIRANO                                        ,14,439088.62,4475875.5,40.43128961068031,-3.7181200999982327
12154,BAR RESTAURANTE,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,CALLE                    ARAVACA                                           ,26,439570.62,4477864.5,40.44924250912722,-3.7126271179453005
12155,BAR,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    FERRAZ                                            ,27,439002.6,4475491.5,40.42782407342613,-3.719097317532649
12156,RESTAURANTE,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    MARQUES DE URQUIJO                                ,21,439039.6,4475699.5,40.429700537577,-3.7186811036872
12158,BAR RESTAURANTE,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    PRINCESA                                          ,7,439539.6,4475219.5,40.42541297937988,-3.7127412338025207
12159,BAR,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    MARTIN DE LOS HEROS                               ,72,438988.62,4475854.5,40.431093105043594,-3.719296955079354
12160,BAR,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,PASEO                    PINTOR ROSALES                                    ,48,438784.62,4475644.5,40.429186349842986,-3.7216816200274296
12162,RESTAURANTE,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    MARQUES DE URQUIJO                                ,37,438933.62,4475655.5,40.429296393803064,-3.7199262145418146
12164,CAFETERIA,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    FERRAZ                                            ,15,439097.6,4475361.5,40.42665993817819,-3.7179649941842734
12165,BAR,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    BENITO GUTIERREZ                                  ,5,439094.62,4475954.5,40.43200171520245,-3.718056937627431
12166,BAR RESTAURANTE,ARAVACA             ,97,MONCLOA-ARAVACA     ,9,AVENIDA                  EUROPA                                            ,27,433293.66,4477462.5,40.445141195267986,-3.7866010580494875
12167,RESTAURANTE,EL PLANTIO          ,96,MONCLOA-ARAVACA     ,9,AVENIDA                  MIRAVALLES                                        ,3,432006.66,4480146.5,40.46921496015336,-3.802063443283938
12169,BAR RESTAURANTE,CASA DE CAMPO       ,91,MONCLOA-ARAVACA     ,9,PASEO                    FLORIDA                                           ,17,438750.6,4474810.5,40.421670821943806,-3.722002317737689
12170,BAR,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    EVARISTO SAN MIGUEL                               ,13,439261.6,4475302.5,40.426140430267026,-3.7160261411782796
12174,BAR RESTAURANTE,VALDEMARIN          ,95,MONCLOA-ARAVACA     ,9,AVENIDA                  VALDEMARIN                                        ,165,432752.66,4479931.5,40.46733892162894,-3.7932414899882745
12175,BAR RESTAURANTE,CASA DE CAMPO       ,91,MONCLOA-ARAVACA     ,9,PASEO                    PINTOR ROSALES                                    ,1,439003.6,4475262.5,40.42576121731367,-3.719063558883813
12176,BAR,VALDEZARZA          ,94,MONCLOA-ARAVACA     ,9,CALLE                    SANCHEZ PRECIADO                                  ,45,439765.62,4479239.5,40.461643208662025,-3.710458162813601
12177,CAFETERIA,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    MARQUES DE URQUIJO                                ,3,439215.6,4475771.5,40.43036202344145,-3.716613224025962
12178,CAFETERIA,VALDEZARZA          ,94,MONCLOA-ARAVACA     ,9,CALLE                    VILLAAMIL                                         ,79,439909.62,4479351.5,40.46266257474149,-3.7087704260518044
12179,CAFETERIA,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,PASEO                    PINTOR ROSALES                                    ,70,438615.62,4475877.5,40.43127285598451,-3.7236963481343843
12180,RESTAURANTE,CASA DE CAMPO       ,91,MONCLOA-ARAVACA     ,9,CALLE                    PRINCIPAL DE PROVINCIAS                           ,12,437732.62,4473978.5,40.41410026906048,-3.7339197966763966
12181,RESTAURANTE,CASA DE CAMPO       ,91,MONCLOA-ARAVACA     ,9,CALLE                    PRINCIPAL DE PROVINCIAS                           ,8,437848.62,4474000.5,40.41430712453073,-3.732554808157408
12182,BAR RESTAURANTE,ARAVACA             ,97,MONCLOA-ARAVACA     ,9,AVENIDA                  CAROLI                                            ,10,433462.66,4478947.5,40.45853198979813,-3.7847639971875946
12183,BAR,VALDEZARZA          ,94,MONCLOA-ARAVACA     ,9,CALLE                    ALMOROX                                           ,5,439630.62,4479498.5,40.46396658249403,-3.71207499481351
12184,BAR,VALDEZARZA          ,94,MONCLOA-ARAVACA     ,9,CALLE                    SAN GERARDO                                       ,6,438914.62,4479730.5,40.466004189519424,-3.720542133704638
12185,RESTAURANTES DE COMIDA RAPIDA,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,AVENIDA                  REINA VICTORIA                                    ,68,439442.62,4477521.5,40.44614331224875,-3.714103770503312
12187,CAFETERIA,EL PLANTIO          ,96,MONCLOA-ARAVACA     ,9,CALLE                    RAFAEL BOTI                                       ,64,431498.66,4479700.5,40.46515557835398,-3.808007200893909
12188,BAR RESTAURANTE,VALDEMARIN          ,95,MONCLOA-ARAVACA     ,9,CALLE                    AGUARON                                           ,58,432936.66,4479866.5,40.466768261753835,-3.7910643745654107
12191,RESTAURANTE,CASA DE CAMPO       ,91,MONCLOA-ARAVACA     ,9,PASEO                    PUERTA DEL ANGEL                                  ,3,437965.62,4474094.5,40.415162644727374,-3.7311850464038083
12192,BAR,CASA DE CAMPO       ,91,MONCLOA-ARAVACA     ,9,AVENIDA                  VALLADOLID                                        ,5,438326.62,4475293.5,40.42599056893212,-3.727046621782182
12195,CAFE ESPECTACULO,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,PASEO                    JUAN XXIII                                        ,22,439173.62,4477670.5,40.44746592580524,-3.7172899024067587
12196,CAFETERIA,ARAVACA             ,97,MONCLOA-ARAVACA     ,9,CALLE                    FUENTE DEL REY                                    ,2,434874.62,4478604.5,40.45555400431553,-3.7680771078334945
12197,BAR RESTAURANTE,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CUESTA                   SAN VICENTE                                       ,32,439181.6,4474674.5,40.42047728856529,-3.716909101555424
12199,CAFETERIA,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,CALLE                    OBISPO TREJO                                      ,3,437995.62,4476473.5,40.43659587155566,-3.731063475751948
12201,BAR RESTAURANTE,VALDEMARIN          ,95,MONCLOA-ARAVACA     ,9,CAMINO                   ZARZUELA                                          ,15,433379.66,4479653.5,40.46488515239427,-3.7858169489401448
12202,BAR RESTAURANTE,CASA DE CAMPO       ,91,MONCLOA-ARAVACA     ,9,PLAZA                    MORERAS                                           ,1,437776.62,4475239.5,40.425463161786766,-3.733524599277094
12205,BAR,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    FERRAZ                                            ,43,438904.62,4475621.5,40.42898797815665,-3.7202648092055717
12209,BAR,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    QUINTANA                                          ,17,439086.6,4475448.5,40.42744286599156,-3.7181029967440518
12210,RESTAURANTES DE COMIDA RAPIDA,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    PRINCESA                                          ,7,439533.6,4475229.5,40.42550262772936,-3.7128129110018278
12211,RESTAURANTE,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    PRINCESA                                          ,3,439570.6,4475158.5,40.424865716696566,-3.7123700176110543
12214,RESTAURANTE,CASA DE CAMPO       ,91,MONCLOA-ARAVACA     ,9,PASEO                    FLORIDA                                           ,2,438908.6,4474768.5,40.421304083185085,-3.7201359331834425
12223,BAR RESTAURANTE,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    FERRAZ                                            ,39,438935.62,4475581.5,40.42862991750626,-3.719895529489443
12224,CAFETERIA,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,AVENIDA                  SENECA                                            ,14,437940.62,4476306.5,40.43508736865608,-3.731695595067899
12225,RESTAURANTE,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    FERRAZ                                            ,38,439159.6,4475315.5,40.42625008686156,-3.7172297422349394
12228,BAR,CASA DE CAMPO       ,91,MONCLOA-ARAVACA     ,9,PASEO                    FLORIDA                                           ,27,438703.6,4474861.5,40.4221267906875,-3.7225612235256835
12230,BAR,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    ALTAMIRANO                                        ,38,438908.62,4475781.5,40.43042961890481,-3.7202330327434545
12231,BAR,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    BENITO GUTIERREZ                                  ,37,438858.62,4475827.5,40.43084033240787,-3.7208268850466015
12233,RESTAURANTE,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    BENITO GUTIERREZ                                  ,4,439100.62,4475978.5,40.432218356582865,-3.7179885041598495
12235,BAR RESTAURANTE,CASA DE CAMPO       ,91,MONCLOA-ARAVACA     ,9,PASEO                    MARIA TERESA                                      ,1,437825.62,4474687.5,40.42049418617888,-3.732893032284375
12237,RESTAURANTES DE COMIDA RAPIDA,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,PLAZA                    MONCLOA                                           ,1,438973.62,4476252.5,40.434677353907546,-3.719512000213072
12238,BAR RESTAURANTE,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,AVENIDA                  REINA VICTORIA                                    ,48,439648.62,4477586.5,40.44674383855996,-3.7116809349990945
12239,CAFETERIA,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,PASEO                    PINTOR ROSALES                                    ,70,438611.62,4475883.5,40.43132661124183,-3.723744082381956
12240,BAR RESTAURANTE,VALDEMARIN          ,95,MONCLOA-ARAVACA     ,9,CAMINO                   ZARZUELA                                          ,23,433308.66,4479673.5,40.46505962067819,-3.786656453070157
12242,BAR RESTAURANTE,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,CALLE                    PINTOR EL GRECO                                   ,2,437757.62,4476813.5,40.43964094169813,-3.7339027052079428
12244,BAR RESTAURANTE,CASA DE CAMPO       ,91,MONCLOA-ARAVACA     ,9,PASEO                    PUERTA DEL ANGEL                                  ,12,437683.62,4474411.5,40.41799724390035,-3.734539713029215
12245,CAFETERIA,ARAVACA             ,97,MONCLOA-ARAVACA     ,9,CALLE                    ZARZA                                             ,8,433362.66,4479012.5,40.459109512372635,-3.785950149759959
12246,CAFETERIA,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,CALLE                    LEONARDO PRIETO CASTRO                            ,2,438935.62,4478103.5,40.45134910983899,-3.7201379232312077
12247,BAR RESTAURANTE,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    FERRAZ                                            ,5,439172.6,4475257.5,40.425728548472556,-3.7170709514570306
12248,BAR,CASA DE CAMPO       ,91,MONCLOA-ARAVACA     ,9,PASEO                    FLORIDA                                           ,2,438908.6,4474768.5,40.421304083185085,-3.7201359331834425
12249,BAR RESTAURANTE,VALDEMARIN          ,95,MONCLOA-ARAVACA     ,9,AVENIDA                  VALDEMARIN                                        ,167,432694.66,4479930.5,40.467325216442674,-3.7939254825911353
12250,BAR RESTAURANTE,CASA DE CAMPO       ,91,MONCLOA-ARAVACA     ,9,PASEO                    FLORIDA                                           ,13,438776.6,4474780.5,40.42140248254073,-3.721692966996275
12251,BAR,ARAVACA             ,97,MONCLOA-ARAVACA     ,9,CALLE                    OLIVO                                             ,33,433681.66,4478960.5,40.45866660306666,-3.782182623749012
12252,BAR RESTAURANTE,ARAVACA             ,97,MONCLOA-ARAVACA     ,9,CALLE                    RIAZA                                             ,40,433508.66,4478729.5,40.45657187474411,-3.784198671387609
12253,HELADERIA,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    MARTIN DE LOS HEROS                               ,33,439339.6,4475296.5,40.42609207057478,-3.7151061189111814
12254,CAFETERIA,VALDEMARIN          ,95,MONCLOA-ARAVACA     ,9,AVENIDA                  VALDEMARIN                                        ,167,432672.66,4479932.5,40.467341450182765,-3.794185180449018
12255,RESTAURANTE,VALDEMARIN          ,95,MONCLOA-ARAVACA     ,9,AVENIDA                  VALDEMARIN                                        ,167,432688.66,4479930.5,40.46732473031731,-3.793996251401664
12261,CAFETERIA,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    LUISA FERNANDA                                    ,3,439410.6,4475346.5,40.42654766618336,-3.7142739492136903
12264,CAFETERIA,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,CALLE                    GUISANDO                                          ,38,438077.62,4480327.5,40.47132020313909,-3.730472610107992
12266,BAR RESTAURANTE,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    BUEN SUCESO                                       ,3,439215.6,4475637.5,40.4291548943955,-3.7166004106745483
12268,RESTAURANTE,EL PLANTIO          ,96,MONCLOA-ARAVACA     ,9,AVENIDA                  VICTORIA                                          ,29,430972.66,4479898.5,40.46689565928548,-3.814232578518301
12269,CAFETERIA,VALDEZARZA          ,94,MONCLOA-ARAVACA     ,9,CALLE                    VALLE DEL SILENCIO                                ,28,439404.72,4480055.5,40.46896780103032,-3.714792550400092
12270,SALA DE EVENTOS,ARAVACA             ,97,MONCLOA-ARAVACA     ,9,PLAZA                    ROLLO                                             ,2,433446.66,4479085.5,40.459773845483085,-3.7849671592675715
12271,BAR RESTAURANTE,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    FERRAZ                                            ,43,438913.62,4475610.5,40.428889546481585,-3.7201576574563933
12272,CAFETERIA,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    MARQUES DE URQUIJO                                ,37,438933.62,4475655.5,40.429296393803064,-3.7199262145418146
12273,RESTAURANTE,VALDEMARIN          ,95,MONCLOA-ARAVACA     ,9,CAMINO                   ZARZUELA                                          ,23,433300.66,4479655.5,40.46489683040319,-3.7867489164675825
12274,CAFETERIA,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    FERRAZ                                            ,31,438985.6,4475515.5,40.4280390289207,-3.719300018667954
12275,RESTAURANTE,ARAVACA             ,97,MONCLOA-ARAVACA     ,9,AVENIDA                  EUROPA                                            ,27,433288.66,4477412.5,40.4446903812238,-3.7866547615199693
12276,BAR,VALDEZARZA          ,94,MONCLOA-ARAVACA     ,9,CALLE                    VILLAAMIL                                         ,79,439909.62,4479351.5,40.46266257474149,-3.7087704260518044
12277,BAR,VALDEZARZA          ,94,MONCLOA-ARAVACA     ,9,CALLE                    SAN RESTITUTO                                     ,5,439828.62,4479528.5,40.46425119719665,-3.7097425401996107
12278,BAR,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,AVENIDA                  REINA VICTORIA                                    ,30,439803.62,4477635.5,40.44719648847435,-3.70985790757244
12279,BAR RESTAURANTE,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    MARTIN DE LOS HEROS                               ,83,438981.62,4475839.5,40.43095746530306,-3.719378035844293
12281,CAFETERIA,ARAVACA             ,97,MONCLOA-ARAVACA     ,9,AVENIDA                  GALAXIA                                           ,20,433403.66,4478868.5,40.457815612795244,-3.7854515130404356
12282,RESTAURANTE,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    VENTURA RODRIGUEZ                                 ,5,439481.6,4475260.5,40.42577810840026,-3.713428822738216
12284,BAR,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,PLAZA                    ESPANA                                            ,9,439454.6,4474844.5,40.42202863266753,-3.7137074814980418
12285,BAR RESTAURANTE,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    MARQUES DE URQUIJO                                ,22,439028.62,4475730.5,40.42997899391233,-3.7188135140708445
12286,BAR RESTAURANTE,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,CALLE                    ISLA DE OZA                                       ,34,438495.62,4479588.5,40.46469408992289,-3.725470375230597
12287,BAR,VALDEZARZA          ,94,MONCLOA-ARAVACA     ,9,CALLE                    SAN RESTITUTO                                     ,12,439760.62,4479571.5,40.464633630159675,-3.710548647534004
12288,BAR RESTAURANTE,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    IRUN                                              ,23,439072.6,4474908.5,40.42257728862753,-3.7182162842283484
12289,CAFETERIA,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,CALLE                    JOSE FENTANES                                     ,93,438475.62,4480058.5,40.46892653348011,-3.725751839785135
12290,BAR,VALDEZARZA          ,94,MONCLOA-ARAVACA     ,9,CALLE                    SAN GERARDO                                       ,38,438757.62,4479991.5,40.46834381176813,-3.7224191047690764
12291,BAR,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    MARTIN DE LOS HEROS                               ,39,439296.6,4475339.5,40.42647629680975,-3.7156171002681373
12294,BAR,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,AVENIDA                  DOCTOR FEDERICO RUBIO Y GALI                      ,73,439466.62,4478690.5,40.45667587645939,-3.713932220334321
12295,RESTAURANTE,CASA DE CAMPO       ,91,MONCLOA-ARAVACA     ,9,PASEO                    FLORIDA                                           ,2,438908.6,4474768.5,40.421304083185085,-3.7201359331834425
12296,RESTAURANTE,CASA DE CAMPO       ,91,MONCLOA-ARAVACA     ,9,PASEO                    FLORIDA                                           ,2,438908.6,4474768.5,40.421304083185085,-3.7201359331834425
12297,BAR,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    BENITO GUTIERREZ                                  ,3,439104.62,4475960.5,40.43205649789032,-3.7179396241249094
12298,BAR RESTAURANTE,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    REY FRANCISCO                                     ,28,439084.6,4475311.5,40.42620856500507,-3.718113446301182
12300,BAR,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    PRINCESA                                          ,29,439396.6,4475463.5,40.42760063325364,-3.714450132661581
12301,BAR,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,CALLE                    VASCOS                                            ,5,439724.62,4477660.5,40.44741597462435,-3.7107918093502215
12302,BAR,VALDEZARZA          ,94,MONCLOA-ARAVACA     ,9,CALLE                    ARTAJONA                                          ,9,439122.62,4479373.5,40.46280346953779,-3.7180545717086337
12303,BAR,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    LUISA FERNANDA                                    ,15,439362.6,4475261.5,40.42577845203442,-3.7148316612242636
12305,CAFETERIA,VALDEZARZA          ,94,MONCLOA-ARAVACA     ,9,PLAZA                    ALCIRA                                            ,12,439432.62,4479506.5,40.46402423919227,-3.7144110559226924
12306,BAR RESTAURANTE,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,CALLE                    ESTUDIANTES                                       ,5,439571.62,4477599.5,40.44685535449766,-3.712590111556379
12308,CAFETERIA,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,CALLE                    BEATRIZ DE BOBADILLA                              ,9,439390.62,4477684.5,40.4476078925315,-3.714732473680297
12310,BAR RESTAURANTE,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,PASEO                    PINTOR ROSALES                                    ,30,438948.6,4475419.5,40.427171505773366,-3.7197269607568777
12311,RESTAURANTES DE COMIDA RAPIDA,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    FERRAZ                                            ,10,439338.6,4475068.5,40.42403807425159,-3.715096154130392
12312,RESTAURANTE,CASA DE CAMPO       ,91,MONCLOA-ARAVACA     ,9,PASEO                    PUERTA DEL ANGEL                                  ,5,437860.62,4474126.5,40.41544308113966,-3.7324256874107475
12314,BAR,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    VENTURA RODRIGUEZ                                 ,12,439416.6,4475202.5,40.42525088828258,-3.714189500472876
12315,TABERNA,VALDEZARZA          ,94,MONCLOA-ARAVACA     ,9,CALLE                    SANCHEZ PRECIADO                                  ,30,439715.62,4479036.5,40.4598108797527,-3.711028582966574
12316,BAR,VALDEZARZA          ,94,MONCLOA-ARAVACA     ,9,CALLE                    SANCHEZ PRECIADO                                  ,58,439838.72,4479357.5,40.46271149447629,-3.7096072046995583
12318,BAR RESTAURANTE,ARAVACA             ,97,MONCLOA-ARAVACA     ,9,CALLE                    GARCIA DE LA PARRA                                ,2,433874.66,4479037.5,40.45937561825492,-3.7799145335099436
12319,RESTAURANTE,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    FERRAZ                                            ,9,439150.6,4475288.5,40.426006201032465,-3.717333248639855
12321,RESTAURANTE,ARAVACA             ,97,MONCLOA-ARAVACA     ,9,AVENIDA                  OSA MAYOR                                         ,54,433695.66,4479018.5,40.45919019844665,-3.782023575794692
12322,RESTAURANTE,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    FERRAZ                                            ,5,439166.6,4475266.5,40.425809185649705,-3.7171425390267796
12324,BAR,VALDEZARZA          ,94,MONCLOA-ARAVACA     ,9,CALLE                    ALMOROX                                           ,6,439652.62,4479491.5,40.463905122056055,-3.7118148515220586
12325,BAR,VALDEZARZA          ,94,MONCLOA-ARAVACA     ,9,CALLE                    SAN RESTITUTO                                     ,27,439777.62,4479545.5,40.46440064460357,-3.7103456725787645
12326,RESTAURANTES DE COMIDA RAPIDA,VALDEMARIN          ,95,MONCLOA-ARAVACA     ,9,CAMINO                   ZARZUELA                                          ,1,433475.66,4479568.5,40.464127145075715,-3.7846757756517433
12327,CAFETERIA,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,PASEO                    PINTOR ROSALES                                    ,48,438791.62,4475635.5,40.42910578918163,-3.7215982351174848
12329,BODEGA,VALDEZARZA          ,94,MONCLOA-ARAVACA     ,9,CALLE                    OCHAGAVIA                                         ,14,439223.62,4479447.5,40.46347748313514,-3.7168704424614822
12330,BAR RESTAURANTE,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    SANTA MARIA MICAELA                               ,4,439515.6,4475209.5,40.425321150526074,-3.713023187246697
