id_alojamiento,tipo_alojamiento,restaurante,barrio,id_barrio,distrito,id_distrito,direccion,num,coordenada_x,coordenada_y,latitud,longitud
741,VIVIENDA TURISTICA,NO,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CUESTA                   SAN VICENTE                                       ,12,439388.6,4474760.5,40.421267118395605,-3.714477424173463
742,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,PASEO                    JUAN XXIII                                        ,17,439320.62,4477957.5,40.45006207872022,-3.7155839680696303
743,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    FERRAZ                                            ,83,438609.62,4476022.5,40.4325786323598,-3.7237810852221047
744,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,CALLE                    SENECA                                            ,12,438022.62,4476386.5,40.43581415442426,-3.7307366713341246
745,HOTEL,SI,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CUESTA                   SAN VICENTE                                       ,28,439214.38,4474684.5,40.42056976817757,-3.7165236851858405
746,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,ARAVACA             ,97,MONCLOA-ARAVACA     ,9,CARRETERA                CASTILLA                                          ,450,434660.66,4479134.5,40.460311594399194,-3.7706548517852974
747,VIVIENDA TURISTICA,NO,CASA DE CAMPO       ,91,MONCLOA-ARAVACA     ,9,AVENIDA                  VALLADOLID                                        ,3,438342.62,4475275.5,40.425829603464386,-3.7268562720127876
748,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,CALLE                    MARTIN FIERRO                                     ,3,437925.62,4476412.5,40.43604113818351,-3.7318827891703763
749,HOTEL,SI,CASA DE CAMPO       ,91,MONCLOA-ARAVACA     ,9,PASEO                    FLORIDA                                           ,5,438815.6,4474737.5,40.42101798868151,-3.721229137918668
750,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,PASEO                    JUAN XXIII                                        ,9,439131.62,4477658.5,40.44735475094598,-3.7177839968998168
751,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,CALLE                    RAMIRO DE MAEZTU                                  ,5,439130.62,4477829.5,40.44889511321165,-3.7178121777197854
752,VIVIENDA TURISTICA,NO,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    TUTOR                                             ,59,439016.62,4475966.5,40.432104101155815,-3.7189776179423037
753,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,CALLE                    DON RAMON MENENDEZ PIDAL                          ,3,438931.62,4477712.5,40.44782653638727,-3.7201474918475066
754,VIVIENDA TURISTICA,NO,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,PASEO                    REY                                               ,18,439033.6,4474844.5,40.42199789219467,-3.7186698487224534
755,HOTEL,NO,ARAVACA             ,97,MONCLOA-ARAVACA     ,9,CALLE                    ALSASUA                                           ,8,432161.47,4479599.0,40.464295631124976,-3.8001789051255126
756,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,PLAZA                    JOSE MORENO VILLA                                 ,2,439516.6,4475094.5,40.42428525256318,-3.713000460200018
757,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,AVENIDA                  SENECA                                            ,16,437807.62,4476265.5,40.434708090004904,-3.733259564267133
758,HOTEL,SI,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    TUTOR                                             ,1,439450.6,4475244.5,40.42563171782086,-3.7137927195438625
759,HOTEL,SI,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CUESTA                   SAN VICENTE                                       ,16,439352.6,4474729.5,40.42098523357856,-3.714898798732697
760,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,PLAZA                    CRISTO REY                                        ,7,439109.72,4476698.0,40.4387005768354,-3.7179501649936864
761,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,CALLE                    SENECA                                            ,12,438103.62,4476412.5,40.43605440488057,-3.729784256774479
762,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,CASA DE CAMPO       ,91,MONCLOA-ARAVACA     ,9,CAMINO                   ROBLEDAL                                          ,2,436706.62,4474041.5,40.4145904069176,-3.7460181370813164
763,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,PASEO                    SENDA DEL REY                                     ,1,437721.62,4476275.5,40.434791738532354,-3.7342744210718
764,CASA DE HUESPEDES,NO,VALDEZARZA          ,94,MONCLOA-ARAVACA     ,9,CALLE                    SANCHEZ PRECIADO                                  ,12,439686.62,4478909.5,40.45866470985256,-3.711358532890761
765,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    CADARSO                                           ,18,439302.6,4474897.5,40.42249500583403,-3.7155041797142365
767,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    ECIJA                                             ,4,438653.62,4475930.5,40.431753105123775,-3.723253493053266
768,HOTEL,SI,ARAVACA             ,97,MONCLOA-ARAVACA     ,9,CALLE                    ALSASUA                                           ,5,432247.66,4479558.5,40.4639378320039,-3.799158034151765
769,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,CALLE                    SAN MARTIN DE PORRES                              ,8,438348.62,4480007.5,40.46845769221758,-3.727244882606356
770,APART-HOTEL,NO,ARGUELLES           ,92,MONCLOA-ARAVACA     ,9,CALLE                    JUAN ALVAREZ MENDIZABAL                           ,17,439342.6,4475156.5,40.42483110834392,-3.7150573992410885
771,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,AVENIDA                  COMPLUTENSE                                       ,1,438239.62,4477237.5,40.44349643481842,-3.728261077789075
772,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CIUDAD UNIVERSITARIA,93,MONCLOA-ARAVACA     ,9,CALLE                    LEONARDO PRIETO CASTRO                            ,6,438816.62,4478220.5,40.45239433971436,-3.7215524695296702
773,VIVIENDA TURISTICA,NO,PUERTA DEL ANGEL    ,102,LATINA              ,10,CALLE                    ANTILLON                                          ,12,438220.6,4473767.5,40.412235855020015,-3.7281481314718383
774,VIVIENDA TURISTICA,NO,ALUCHE              ,104,LATINA              ,10,CALLE                    MAQUEDA                                           ,141,435404.62,4471074.5,40.387762512251236,-3.7610620435567865
775,VIVIENDA TURISTICA,NO,PUERTA DEL ANGEL    ,102,LATINA              ,10,CALLE                    DOÃÂA MENCIA                                       ,13,438223.6,4473581.5,40.41056050940928,-3.7280947160771363
776,HOTEL,SI,PUERTA DEL ANGEL    ,102,LATINA              ,10,CALLE                    MARIANO CARDERERA                                 ,12,437865.62,4473571.5,40.410443780980906,-3.732312554759803
777,VIVIENDA TURISTICA,NO,PUERTA DEL ANGEL    ,102,LATINA              ,10,CALLE                    LAIN CALVO                                        ,13,438414.6,4473780.5,40.412367341182254,-3.725863029494571
778,VIVIENDA TURISTICA,NO,PUERTA DEL ANGEL    ,102,LATINA              ,10,CALLE                    SAN CRISPIN                                       ,5,438421.6,4474013.5,40.414466823977214,-3.725803084256216
779,HOSTAL,NO,ALUCHE              ,104,LATINA              ,10,CALLE                    PETIRROJO                                         ,34,436661.62,4471397.5,40.39076875265389,-3.7462854048219443
780,VIVIENDA TURISTICA,NO,PUERTA DEL ANGEL    ,102,LATINA              ,10,CALLE                    JAIME VERA                                        ,9,438180.6,4473742.5,40.412007674434115,-3.7286171166653785
781,VIVIENDA TURISTICA,NO,LOS CARMENES        ,101,LATINA              ,10,CALLE                    GOTARRENDURA                                      ,10,437483.6,4472674.5,40.40233462334279,-3.736726556992152
782,VIVIENDA TURISTICA,NO,PUERTA DEL ANGEL    ,102,LATINA              ,10,CALLE                    PORTUGAL                                          ,141,437505.62,4473695.5,40.411533874799154,-3.736567343626554
783,VIVIENDA TURISTICA,NO,ALUCHE              ,104,LATINA              ,10,CALLE                    VALMOJADO                                         ,237,435648.62,4471138.5,40.38835793393068,-3.7581939427680884
784,VIVIENDA TURISTICA,NO,LUCERO              ,103,LATINA              ,10,CALLE                    CARLINA                                           ,4,436294.62,4472914.5,40.40440651978094,-3.750761020940395
785,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,PUERTA DEL ANGEL    ,102,LATINA              ,10,CALLE                    GRANDEZA ESPAÃÂOLA                                 ,78,437702.62,4473612.5,40.41080094329352,-3.734237529073507
786,VIVIENDA TURISTICA,NO,PUERTA DEL ANGEL    ,102,LATINA              ,10,CALLE                    DOÃÂA MENCIA                                       ,11,438223.6,4473586.5,40.41060555157358,-3.7280952015228834
787,VIVIENDA TURISTICA,NO,LOS CARMENES        ,101,LATINA              ,10,CALLE                    GOTARRENDURA                                      ,6,437462.6,4472711.5,40.40266635818767,-3.73697764784407
788,CASA DE HUESPEDES,NO,ALUCHE              ,104,LATINA              ,10,CALLE                    CAMARENA                                          ,314,435658.62,4470908.5,40.38628677251205,-3.7580529010889525
790,VIVIENDA TURISTICA,NO,PUERTA DEL ANGEL    ,102,LATINA              ,10,CALLE                    GENISTA                                           ,7,438520.6,4473429.5,40.409213215052254,-3.7245798633759692
791,APART-HOTEL,NO,PUERTA DEL ANGEL    ,102,LATINA              ,10,CALLE                    PUENTE DE SEGOVIA                                 ,1,438503.6,4473908.5,40.41352700126318,-3.724826502410517
792,VIVIENDA TURISTICA,NO,PUERTA DEL ANGEL    ,102,LATINA              ,10,CALLE                    BARRAFON                                          ,21,437923.62,4473660.5,40.411249858167835,-3.7316377056750696
793,HOSTAL,NO,PUERTA DEL ANGEL    ,102,LATINA              ,10,CALLE                    DOÃÂA URRACA                                       ,11,438456.6,4473854.5,40.41303707187228,-3.7253752014524526
794,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,PUERTA DEL ANGEL    ,102,LATINA              ,10,CALLE                    GALIANA                                           ,16,437824.6,4473441.5,40.40926962288005,-3.732783274208479
795,APART-HOTEL,NO,VISTA ALEGRE        ,114,CARABANCHEL         ,11,CALLE                    BERNARDINA ARANGUREN                              ,4,437069.6,4471281.5,40.38975469588248,-3.7414672962356237
796,VIVIENDA TURISTICA,NO,VISTA ALEGRE        ,114,CARABANCHEL         ,11,CALLE                    PARQUE EUGENIA DE MONTIJO                         ,74,436245.22,4470175.0,40.37972418616937,-3.751068908698845
797,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,SAN ISIDRO          ,113,CARABANCHEL         ,11,CALLE                    MATILDE HERNANDEZ                                 ,40,437706.6,4471391.5,40.39079350453572,-3.733973291462707
798,VIVIENDA TURISTICA,NO,VISTA ALEGRE        ,114,CARABANCHEL         ,11,AVENIDA                  NUESTRA SEÃÂORA DE VALVANERA                       ,1,437568.6,4471310.5,40.39005348860994,-3.735591212870483
799,HOTEL,SI,COMILLAS            ,111,CARABANCHEL         ,11,CALLE                    ANTONIO LOPEZ                                     ,65,439938.6,4471743.5,40.39412842380797,-3.707709838562472
800,HOSTAL,NO,VISTA ALEGRE        ,114,CARABANCHEL         ,11,CALLE                    GUABAIRO                                          ,1,436761.6,4471004.5,40.387236035070615,-3.745068466723881
801,VIVIENDA TURISTICA,NO,ABRANTES            ,117,CARABANCHEL         ,11,CALLE                    CAMINO VIEJO DE LEGANES                           ,174,437754.6,4470069.5,40.37888790527657,-3.7332786148404775
802,HOSTAL,NO,VISTA ALEGRE        ,114,CARABANCHEL         ,11,CALLE                    EL ESPINAR                                        ,8,436774.6,4470955.5,40.38679560843145,-3.7449104511030136
803,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,OPAÃÂEL              ,112,CARABANCHEL         ,11,CALLE                    SALDAÃÂA                                           ,12,438294.6,4471338.5,40.390359820964825,-3.7270405658251775
804,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,SAN ISIDRO          ,113,CARABANCHEL         ,11,CALLE                    PEÃÂAFIEL                                          ,40,438377.6,4471684.5,40.393482894425595,-3.7260961750724735
805,VIVIENDA TURISTICA,NO,COMILLAS            ,111,CARABANCHEL         ,11,CALLE                    EDUARDO MARQUINA                                  ,28,439663.4,4471572.5,40.392568080570605,-3.710936111836981
807,HOSTAL,NO,VISTA ALEGRE        ,114,CARABANCHEL         ,11,CALLE                    HUMANITARIAS                                      ,21,437126.6,4471055.5,40.38772309226633,-3.7407734488277167
808,VIVIENDA TURISTICA,NO,VISTA ALEGRE        ,114,CARABANCHEL         ,11,CALLE                    PARQUE EUGENIA DE MONTIJO                         ,74,436240.06,4470177.0,40.37974180824111,-3.75112989169346
809,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,COMILLAS            ,111,CARABANCHEL         ,11,CALLE                    ANTONIO LOPEZ                                     ,39,439621.6,4471944.5,40.395916210363154,-3.7114638692824435
810,HOSTAL,NO,VISTA ALEGRE        ,114,CARABANCHEL         ,11,CALLE                    BATALLA DE TORRIJOS                               ,26,437096.6,4470724.5,40.38473903241196,-3.7410941975021625
811,VIVIENDA TURISTICA,NO,VISTA ALEGRE        ,114,CARABANCHEL         ,11,CALLE                    PARQUE EUGENIA DE MONTIJO                         ,74,436242.56,4470176.5,40.379737495305555,-3.7511003925865976
812,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,ABRANTES            ,117,CARABANCHEL         ,11,CALLE                    ELVAS                                             ,2,438444.6,4470783.5,40.385371215824236,-3.725219702619414
813,CASA DE HUESPEDES,NO,BUENAVISTA          ,116,CARABANCHEL         ,11,CALLE                    CAMBRIJAS                                         ,2,435324.6,4468844.5,40.36766753838063,-3.7617784639510714
814,VIVIENDA TURISTICA,NO,PRADOLONGO          ,127,USERA               ,12,CALLE                    SAN BASILIO                                       ,19,439925.94,4470169.0,40.37994361213805,-3.707710522508772
815,HOTEL,SI,MOSCARDO            ,125,USERA               ,12,CALLE                    ANTONIO LOPEZ                                     ,168,440561.6,4471130.5,40.388650895785574,-3.7003122779240325
816,VIVIENDA TURISTICA,NO,ALMENDRALES         ,124,USERA               ,12,PLAZA                    SANTUARIO                                         ,23,440639.56,4470382.5,40.381918075097836,-3.6993241119246
817,VIVIENDA TURISTICA,NO,ZOFIO               ,126,USERA               ,12,CALLE                    ANTONIO PRIETO                                    ,57,439377.6,4470244.5,40.38058404333216,-3.714177024254063
818,VIVIENDA TURISTICA,NO,ORCASITAS           ,121,USERA               ,12,CALLE                    GRAN AVENIDA                                      ,41,440124.56,4469059.5,40.369962939490286,-3.705266601607083
819,HOSTAL,NO,MOSCARDO            ,125,USERA               ,12,CALLE                    ENRIQUE FUENTES                                   ,12,439639.6,4470868.5,40.38622437257318,-3.711149809485245
820,VIVIENDA TURISTICA,NO,ORCASITAS           ,121,USERA               ,12,CALLE                    PRADOLONGO                                        ,1,439810.56,4468916.5,40.36865210577704,-3.7089514082117727
821,APART-HOTEL,NO,PRADOLONGO          ,127,USERA               ,12,CALLE                    GONZALEZ ARIAS                                    ,3,439851.28,4470309.0,40.38119941898685,-3.7086032154135387
822,VIVIENDA TURISTICA,NO,MOSCARDO            ,125,USERA               ,12,CALLE                    MONEDEROS                                         ,15,440431.56,4471094.0,40.388312796238864,-3.701840906817321
823,VIVIENDA TURISTICA,NO,ALMENDRALES         ,124,USERA               ,12,PLAZA                    SANTUARIO                                         ,23,440639.56,4470377.5,40.38187303242698,-3.6993236461325383
824,VIVIENDA TURISTICA,NO,SAN FERMIN          ,123,USERA               ,12,CALLE                    OTEIZA                                            ,48,441559.56,4469153.5,40.370911583902156,-3.6883736720930234
825,VIVIENDA TURISTICA,NO,MOSCARDO            ,125,USERA               ,12,AVENIDA                  MANZANARES                                        ,214,440593.6,4471277.5,40.38997743103994,-3.699948985715686
826,HOSTAL,NO,ALMENDRALES         ,124,USERA               ,12,CALLE                    PILARICA                                          ,26,440301.6,4470788.5,40.38555139077162,-3.703343369235256
827,VIVIENDA TURISTICA,NO,ORCASITAS           ,121,USERA               ,12,PLAZA                    PROMESAS                                          ,6,440058.56,4468862.5,40.36818351359245,-3.706025432927828
828,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,SAN FERMIN          ,123,USERA               ,12,AVENIDA                  FUEROS                                            ,36,441538.56,4469082.5,40.37027050271377,-3.68861450510796
829,CASA DE HUESPEDES,NO,SAN FERMIN          ,123,USERA               ,12,CALLE                    CARABELOS                                         ,25,441266.56,4469630.5,40.375188074658226,-3.6918686476300455
830,CASA DE HUESPEDES,NO,PALOMERAS SURESTE   ,134,PUENTE DE VALLECAS  ,13,CALLE                    RAFAEL FERNANDEZ HIJICOS                          ,34,446084.53,4471226.5,40.38989148598535,-3.635252387855545
831,PENSION,NO,NUMANCIA            ,136,PUENTE DE VALLECAS  ,13,AVENIDA                  ALBUFERA                                          ,135,444122.56,4471557.5,40.39274403439381,-3.658396676195382
832,VIVIENDA TURISTICA,NO,NUMANCIA            ,136,PUENTE DE VALLECAS  ,13,CALLE                    MENDIVIL                                          ,16,443521.56,4472374.5,40.400063504684056,-3.665550199259642
833,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,PALOMERAS SURESTE   ,134,PUENTE DE VALLECAS  ,13,CALLE                    SAN CLAUDIO                                       ,44,445553.56,4471178.5,40.389424536051536,-3.6415040035025017
834,CASA DE HUESPEDES,NO,ENTREVIAS           ,131,PUENTE DE VALLECAS  ,13,CALLE                    CERRO DE LA ALCAZABA                              ,4,443027.56,4470724.5,40.38516571168828,-3.6712235830117383
835,HOTEL,SI,SAN DIEGO           ,132,PUENTE DE VALLECAS  ,13,CALLE                    LOZANO                                            ,3,443087.56,4471949.5,40.3962053163591,-3.670626197286125
836,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,PALOMERAS SURESTE   ,134,PUENTE DE VALLECAS  ,13,CALLE                    SAN CLAUDIO                                       ,44,445556.44,4471181.0,40.389447245857255,-3.6414702861967085
837,PENSION,NO,SAN DIEGO           ,132,PUENTE DE VALLECAS  ,13,CALLE                    QUIJADA DE PANDIELLOS                             ,36,443193.56,4471348.5,40.39079840128085,-3.6693236194532552
838,CASA DE HUESPEDES,NO,NUMANCIA            ,136,PUENTE DE VALLECAS  ,13,AVENIDA                  SIERRA DE SEGURA                                  ,2,443696.56,4472698.5,40.40299413254887,-3.6635167621517
839,VIVIENDA TURISTICA,NO,PALOMERAS SURESTE   ,134,PUENTE DE VALLECAS  ,13,CALLE                    ANDALUCES                                         ,26,445859.56,4471218.5,40.38980482555049,-3.637902233747856
840,APART-HOTEL,NO,NUMANCIA            ,136,PUENTE DE VALLECAS  ,13,CALLE                    PICO ALMANZOR                                     ,12,443775.56,4472626.5,40.40235085384547,-3.6625794735825394
841,VIVIENDA TURISTICA,NO,PORTAZGO            ,135,PUENTE DE VALLECAS  ,13,CALLE                    CALELLA                                           ,2,444773.56,4471738.5,40.39441801072947,-3.650742195539741
842,PENSION,NO,SAN DIEGO           ,132,PUENTE DE VALLECAS  ,13,CALLE                    SIERRA DE ALCUBIERRE                              ,7,443355.56,4471516.5,40.39232287466257,-3.667429914251124
843,APART-HOTEL,NO,SAN DIEGO           ,132,PUENTE DE VALLECAS  ,13,CALLE                    MELQUIADES BIENCINTO                              ,1,443252.56,4472112.5,40.39768497223013,-3.6686965773652225
844,VIVIENDA TURISTICA,NO,SAN DIEGO           ,132,PUENTE DE VALLECAS  ,13,CALLE                    MANUEL MAROTO                                     ,29,443199.56,4471031.5,40.38794309085944,-3.669224660547072
845,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,MEDIA LEGUA         ,144,MORATALAZ           ,14,CALLE                    ENTRE ARROYOS                                     ,13,444427.56,4473349.5,40.408907828313026,-3.654959559396484
846,VIVIENDA TURISTICA,NO,SAN PASCUAL         ,155,CIUDAD LINEAL       ,15,CALLE                    VIRGEN DE AFRICA                                  ,35,444424.6,4476802.5,40.44001415365707,-3.6552962516711163
847,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,VENTAS              ,151,CIUDAD LINEAL       ,15,CALLE                    SAN MARCELO                                       ,18,444344.56,4475323.5,40.42668517831358,-3.656110438771061
848,VIVIENDA TURISTICA,NO,PUEBLO NUEVO        ,152,CIUDAD LINEAL       ,15,CALLE                    FRANCISCO VILLAESPESA                             ,53,445290.56,4475643.5,40.42963066714224,-3.6449864558468565
849,HOTEL,SI,CONCEPCION          ,154,CIUDAD LINEAL       ,15,CALLE                    SIENA                                             ,10,444337.56,4475970.5,40.4325132353512,-3.656249609236746
850,VIVIENDA TURISTICA,NO,VENTAS              ,151,CIUDAD LINEAL       ,15,PLAZA                    BAMI                                              ,5,444482.56,4475787.5,40.43087436353465,-3.654524208501709
851,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,PUEBLO NUEVO        ,152,CIUDAD LINEAL       ,15,CALLE                    SAN FIDEL                                         ,65,445703.94,4475395.0,40.42741912228073,-3.6400920567111728
852,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,PUEBLO NUEVO        ,152,CIUDAD LINEAL       ,15,CALLE                    GONZALO DE BERCEO                                 ,40,445588.2,4475427.0,40.427699834457094,-3.641459164427661
853,VIVIENDA TURISTICA,NO,VENTAS              ,151,CIUDAD LINEAL       ,15,PLAZA                    BAMI                                              ,6,444494.56,4475790.5,40.4309021899898,-3.6543830049321606
854,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,QUINTANA            ,153,CIUDAD LINEAL       ,15,CALLE                    ARTURO SORIA                                      ,28,445745.56,4476875.5,40.440759014368815,-3.639727818930653
855,VIVIENDA TURISTICA,NO,SAN PASCUAL         ,155,CIUDAD LINEAL       ,15,CALLE                    CARIBE                                            ,4,444433.6,4477079.5,40.442510116147936,-3.65521436576437
856,VIVIENDA TURISTICA,NO,PUEBLO NUEVO        ,152,CIUDAD LINEAL       ,15,CALLE                    EMILIO FERRARI                                    ,27,445496.56,4476035.5,40.433175546157926,-3.642591617016599
858,VIVIENDA TURISTICA,NO,PUEBLO NUEVO        ,152,CIUDAD LINEAL       ,15,CALLE                    SANTURCE                                          ,1,445666.56,4475167.5,40.425367231409155,-3.6405132584056252
859,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,SAN PASCUAL         ,155,CIUDAD LINEAL       ,15,CALLE                    TORRELAGUNA                                       ,16,444843.6,4476972.5,40.441573502283646,-3.6503708340416243
860,HOTEL,SI,SAN PASCUAL         ,155,CIUDAD LINEAL       ,15,CALLE                    ALBACETE                                          ,1,444236.6,4476950.5,40.4413348285711,-3.657525834344721
861,VIVIENDA TURISTICA,NO,COLINA              ,157,CIUDAD LINEAL       ,15,PLAZA                    CIUDAD DE SALTA                                   ,5,443952.6,4478490.5,40.45518882753644,-3.661010275740833
862,HOTEL,SI,QUINTANA            ,153,CIUDAD LINEAL       ,15,CALLE                    ARTURO SORIA                                      ,14,445838.56,4476737.5,40.4395218966209,-3.6386195328586775
863,HOTEL,SI,CONCEPCION          ,154,CIUDAD LINEAL       ,15,CALLE                    ALCALA                                            ,269,444318.56,4475924.5,40.43209757100581,-3.6564695718122686
864,HOTEL,SI,PUEBLO NUEVO        ,152,CIUDAD LINEAL       ,15,CALLE                    HERMANOS GARCIA NOBLEJAS                          ,190,446948.56,4474496.5,40.41940519332984,-3.6253452035553604
865,VIVIENDA TURISTICA,NO,VENTAS              ,151,CIUDAD LINEAL       ,15,CALLE                    SAN LAMBERTO                                      ,15,444698.56,4474645.5,40.42060098366949,-3.6518784972996294
866,HOTEL,SI,COLINA              ,157,CIUDAD LINEAL       ,15,CALLE                    ALLENDESALAZAR                                    ,4,443787.6,4478984.5,40.459627875141656,-3.6629998697568946
868,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,ATALAYA             ,158,CIUDAD LINEAL       ,15,CALLE                    ARTURO SORIA                                      ,230,443663.6,4479464.5,40.46394354551378,-3.6645049089048585
869,CASA DE HUESPEDES,NO,COSTILLARES         ,159,CIUDAD LINEAL       ,15,CALLE                    MARQUES DE ALTAMIRA                               ,5,443467.6,4480655.5,40.4746593064737,-3.6669227697608995
870,VIVIENDA TURISTICA,NO,VENTAS              ,151,CIUDAD LINEAL       ,15,CALLE                    SAN LAMBERTO                                      ,1,444676.56,4474541.5,40.41966263080843,-3.6521287645258558
871,HOTEL,NO,COSTILLARES         ,159,CIUDAD LINEAL       ,15,CALLE                    BAUSA                                             ,27,443259.6,4480092.5,40.46957336520188,-3.6693260635868796
872,APART-HOTEL,NO,COSTILLARES         ,159,CIUDAD LINEAL       ,15,CALLE                    ARTE                                              ,14,443141.62,4481575.5,40.4829248152939,-3.670850657294658
873,VIVIENDA TURISTICA,NO,PUEBLO NUEVO        ,152,CIUDAD LINEAL       ,15,CALLE                    JUAN BOSCAN                                       ,61,445822.56,4475405.5,40.42752144582466,-3.6386946319989044
874,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,PUEBLO NUEVO        ,152,CIUDAD LINEAL       ,15,CALLE                    MARCELINO ROA VAZQUEZ                             ,43,445653.56,4475541.5,40.42873558811823,-3.640698471361848
875,HOTEL,SI,SAN PASCUAL         ,155,CIUDAD LINEAL       ,15,CALLE                    TORRELAGUNA                                       ,69,444438.6,4477285.5,40.44436620544985,-3.6551734296156724
876,HOTEL,SI,SAN JUAN BAUTISTA   ,156,CIUDAD LINEAL       ,15,CALLE                    EMILIO VARGAS                                     ,3,444415.6,4477673.5,40.44785997212066,-3.6554785814243576
877,VIVIENDA TURISTICA,NO,VENTAS              ,151,CIUDAD LINEAL       ,15,CALLE                    ALCALA                                            ,222,444057.6,4475799.5,40.43095399421213,-3.65953502721673
878,VIVIENDA TURISTICA,NO,CONCEPCION          ,154,CIUDAD LINEAL       ,15,CALLE                    VIRGEN DE AFRICA                                  ,7,444585.6,4476508.5,40.43737639032308,-3.653372357647403
879,APART-HOTEL,NO,CONCEPCION          ,154,CIUDAD LINEAL       ,15,CALLE                    JUAN PEREZ ZUÃÂIGA                                 ,20,445037.6,4477105.5,40.44278448360305,-3.648094949551034
