id_centro_edu,centro_edu,tipo_edu,Pub_Priv,barrio,id_barrio,distrito,id_distrito,direccion,num,coordenada_x,coordenada_y,latitud,longitud
1864,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,TRAFALGAR           ,3,CHAMBERI            ,7,CALLE                    SANTISIMA TRINIDAD                                ,30,440547.6,4476601.5,40.43793530392764,-3.700988479279496
1865,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,TRAFALGAR           ,3,CHAMBERI            ,7,CALLE                    CASTILLO                                          ,19,440680.6,4476187.5,40.434215303601995,-3.6993817745918127
1866,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,RIOS ROSAS          ,5,CHAMBERI            ,7,CALLE                    RAIMUNDO FERNANDEZ VILLAVERDE                     ,34,440757.6,4477497.5,40.44602185437352,-3.698596151465362
1867,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,RIOS ROSAS          ,5,CHAMBERI            ,7,CALLE                    BRETON DE LOS HERREROS                            ,38,440889.6,4476762.5,40.439410044062704,-3.6969713039590184
1868,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,TRAFALGAR           ,3,CHAMBERI            ,7,CALLE                    LUCHANA                                           ,30,440712.6,4475858.5,40.431253803476864,-3.698973828489735
1869,"CENTRO PRIV.CONCERTADO DE PRIMARIA, SECUND., BACHILL. Y/O FP","PRIMARIA, SECUNDARIA, BACH, FP",CONCERTADO,ALMAGRO             ,4,CHAMBERI            ,7,PASEO                    EDUARDO DATO                                      ,2,441015.6,4476002.5,40.43257256370525,-3.6954151978108993
1870,CENTROS PRIVADOS CONCERTADOS EDUC INFANTIL Y EDUC PRIMARIA,INFANTIL Y PRIMARIA,PRIVADO,ALMAGRO             ,4,CHAMBERI            ,7,PASEO                    EDUARDO DATO                                      ,2,441015.6,4476002.5,40.43257256370525,-3.6954151978108993
1871,CENTROS DE CUIDADO INFANTIL,INFANTIL,PRIVADO,TRAFALGAR           ,3,CHAMBERI            ,7,CALLE                    GARCILASO                                         ,5,440635.6,4475932.5,40.431914937355934,-3.699888473681035
1872,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,CALLE                    RODRIGUEZ SAN PEDRO                               ,21,439714.6,4475907.5,40.431623484639836,-3.7107436298989827
1873,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,CALLE                    VALLEHERMOSO                                      ,69,439910.6,4476593.5,40.43781745266123,-3.708497889647612
1874,"CENTRO DE PRIMARIA, SECUNDARIA, BACHILLERATO Y/O FP PRIVADO","PRIMARIA, SECUNDARIA, BACH, FP",PRIVADO,VALLEHERMOSO        ,6,CHAMBERI            ,7,CALLE                    BRAVO MURILLO                                     ,85,440272.6,4477378.5,40.44491514973613,-3.704303753204552
1875,ESCUELAS INFANTILES DE SEGUNDO CICLO,INFANTIL,PRIVADO,ALMAGRO             ,4,CHAMBERI            ,7,CALLE                    FERNANDEZ DE LA HOZ                               ,25,441050.6,4476210.5,40.434448805047374,-3.6950218756817237
1876,CENTROS PRIVADOS CONCERTADOS EDUC INFANTIL Y EDUC PRIMARIA,INFANTIL Y PRIMARIA,PRIVADO,ALMAGRO             ,4,CHAMBERI            ,7,PASEO                    EDUARDO DATO                                      ,4,441106.6,4476002.5,40.432579012006265,-3.694342399381724
1877,ESCUELAS INFANTILES DE SEGUNDO CICLO,INFANTIL,PRIVADO,ALMAGRO             ,4,CHAMBERI            ,7,PASEO                    EDUARDO DATO                                      ,4,441106.6,4476002.5,40.432579012006265,-3.694342399381724
1878,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,ALMAGRO             ,4,CHAMBERI            ,7,CALLE                    SANTA ENGRACIA                                    ,30,440877.6,4475877.5,40.43143670843738,-3.6970304510239385
1879,ESCUELAS INFANTILES DE SEGUNDO CICLO,INFANTIL,PRIVADO,RIOS ROSAS          ,5,CHAMBERI            ,7,CALLE                    AGUSTIN DE BETANCOURT                             ,1,441048.6,4477056.5,40.442069815552635,-3.695123944637478
1880,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,ALMAGRO             ,4,CHAMBERI            ,7,CALLE                    GARCIA DE PAREDES                                 ,50,440837.62,4476432.0,40.43642905478719,-3.6975533851864255
1881,ESCUELAS INFANTILES DE PRIMER CICLO,INFANTIL,PRIVADO,TRAFALGAR           ,3,CHAMBERI            ,7,CALLE                    PALAFOX                                           ,18,440503.6,4475935.5,40.43193253135626,-3.7014448844104164
1882,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,TRAFALGAR           ,3,CHAMBERI            ,7,CALLE                    RAIMUNDO LULIO                                    ,10,440702.6,4476009.5,40.43261336757266,-3.6991058032682176
1883,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,TRAFALGAR           ,3,CHAMBERI            ,7,CALLE                    SAGUNTO                                           ,16,440684.6,4476135.5,40.43374714933717,-3.6993297643058707
1884,AUTOESCUELA,AUTOESCUELA,PRIVADO,TRAFALGAR           ,3,CHAMBERI            ,7,CALLE                    FEIJOO                                            ,5,440336.6,4476269.5,40.434929390112046,-3.703444978805836
1885,CENTRO DE INFANTIL Y PRIMARIA PUBLICO,INFANTIL Y PRIMARIA,PUBLICO,RIOS ROSAS          ,5,CHAMBERI            ,7,CALLE                    RAIMUNDO FERNANDEZ VILLAVERDE                     ,4,440376.6,4477565.5,40.44660719040869,-3.7030950297963856
1886,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,PLAZA                    CONDE DEL VALLE DE SUCHIL                         ,3,439967.6,4475755.5,40.430272499738614,-3.707746709739842
1887,ENSENANZA DE IDIOMAS,IDIOMAS,PRIVADO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    DONOSO CORTES                                     ,47,439555.6,4476426.5,40.436287319227546,-3.712667407155449
1888,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    GAZTAMBIDE                                        ,24,439314.6,4476137.5,40.43366633516422,-3.715481101792034
1889,EDUCACION UNIVERSITARIA PRIVADA,UNIVERSITARIA,PRIVADO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    GAZTAMBIDE                                        ,12,439304.6,4475958.5,40.43205309778135,-3.7155818991703016
1890,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    FRANCISCO RICCI                                   ,5,439574.6,4475848.5,40.43108182865074,-3.7123884508728033
1892,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,RIOS ROSAS          ,5,CHAMBERI            ,7,CALLE                    SANTA ENGRACIA                                    ,138,440485.6,4477172.5,40.4430746872058,-3.7017729421385233
1894,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,TRAFALGAR           ,3,CHAMBERI            ,7,CALLE                    COVARRUBIAS                                       ,23,440794.6,4475782.5,40.43057500110943,-3.698000071721469
1896,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    GAZTAMBIDE                                        ,21,439287.6,4476019.5,40.43260137092707,-3.715788136396878
1897,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    FERNANDO EL CATOLICO                              ,61,439371.6,4476187.5,40.434120913235105,-3.7148138910250195
1898,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    FRANCISCO RICCI                                   ,11,439554.6,4475850.5,40.43109839239912,-3.712624414824381
1899,EDUCACION TERCIARIA NO UNIVERSITARIA,TERCIARIA,PRIVADO,RIOS ROSAS          ,5,CHAMBERI            ,7,PASEO                    CASTELLANA                                        ,61,441308.6,4476808.5,40.4398541116504,-3.6920354632182897
1900,ENSENANZA DE IDIOMAS,IDIOMAS,PRIVADO,ALMAGRO             ,4,CHAMBERI            ,7,PASEO                    GENERAL MARTINEZ CAMPOS                           ,31,441153.6,4476315.5,40.43540198757165,-3.6938172981835797
1901,ENSENANZA DE IDIOMAS,IDIOMAS,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,CALLE                    FERNANDO GARRIDO                                  ,9,439803.6,4476115.5,40.43350368476563,-3.7097141274244296
1902,AUTOESCUELA,AUTOESCUELA,PRIVADO,TRAFALGAR           ,3,CHAMBERI            ,7,CALLE                    GONZALO DE CORDOBA                                ,4,440361.6,4475960.5,40.4321475733233,-3.7031212485497105
1903,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    DONOSO CORTES                                     ,63,439376.62,4476440.5,40.436400409602065,-3.7147788441188463
1905,AUTOESCUELA,AUTOESCUELA,PRIVADO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    GAZTAMBIDE                                        ,18,439313.6,4476063.5,40.43299963894833,-3.7154858250361835
1906,CENTRO DE INFANTIL Y PRIMARIA PRIVADO,INFANTIL Y PRIMARIA,PRIVADO,ALMAGRO             ,4,CHAMBERI            ,7,PASEO                    GENERAL MARTINEZ CAMPOS                           ,31,441153.6,4476315.5,40.43540198757165,-3.6938172981835797
1907,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,ALMAGRO             ,4,CHAMBERI            ,7,CALLE                    GARCIA DE PAREDES                                 ,42,440763.6,4476453.5,40.43661746749014,-3.698428059902703
1908,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,ALMAGRO             ,4,CHAMBERI            ,7,CALLE                    VIRIATO                                           ,63,440958.6,4476350.5,40.43570346321984,-3.6961194996808757
1909,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    MELENDEZ VALDES                                   ,54,439328.0,4476106.5,40.43338805166594,-3.7153201680603414
1910,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,CALLE                    MAGALLANES                                        ,44,440168.6,4476436.5,40.4364217304695,-3.7054413177700463
1911,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,CALLE                    FERNANDO GARRIDO                                  ,9,439820.6,4476113.5,40.43348689809214,-3.709513523031528
1912,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,CALLE                    VALLEHERMOSO                                      ,71,439911.6,4476613.5,40.43799769349533,-3.7084879910887314
1913,ENSENANZA DE IDIOMAS,IDIOMAS,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,CALLE                    DONOSO CORTES                                     ,48,439703.6,4476433.5,40.436361121663246,-3.7109232105469014
1914,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,TRAFALGAR           ,3,CHAMBERI            ,7,CALLE                    MURILLO                                           ,8,440594.6,4476107.5,40.43348848939143,-3.700388173792156
1915,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,PLAZA                    CONDE DEL VALLE DE SUCHIL                         ,4,440037.6,4475762.5,40.43034060774585,-3.7069221708238063
1916,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,CALLE                    ALBERTO AGUILERA                                  ,38,439629.6,4475764.5,40.430329113797484,-3.711732095015104
1917,EDUCACION TERCIARIA NO UNIVERSITARIA,TERCIARIA,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,CALLE                    RODRIGUEZ SAN PEDRO                               ,2,440148.6,4475897.5,40.43156474192321,-3.7056263505593727
1918,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,PLAZA                    CONDE DEL VALLE DE SUCHIL                         ,20,440043.6,4475941.5,40.43195355146571,-3.7068683237587936
1919,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,CALLE                    CERCEDILLA                                        ,3,440205.6,4476357.5,40.43571272489768,-3.7049976676428966
1920,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    HILARION ESLAVA                                   ,19,439180.62,4476160.5,40.43386374243502,-3.7170628103080596
1921,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,CALLE                    MAGALLANES                                        ,25,440141.6,4476328.5,40.4354468763392,-3.705749464992831
1922,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,TRAFALGAR           ,3,CHAMBERI            ,7,CALLE                    VIRIATO                                           ,33,440555.6,4476381.5,40.43595401788979,-3.7008735794398224
1923,AUTOESCUELA,AUTOESCUELA,PRIVADO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    HILARION ESLAVA                                   ,21,439181.62,4476190.5,40.434134068105166,-3.717053892020048
1924,ESCUELAS INFANTILES DE PRIMER CICLO,INFANTIL,PRIVADO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    GUZMAN EL BUENO                                   ,60,439538.6,4476502.5,40.436970723593035,-3.7128750614440587
1925,ENSENANZA DE IDIOMAS,IDIOMAS,PRIVADO,ALMAGRO             ,4,CHAMBERI            ,7,CALLE                    MONTE ESQUINZA                                    ,26,441309.6,4475604.5,40.429007988997355,-3.691912483916496
1926,ESCUELAS INFANTILES DE SEGUNDO CICLO,INFANTIL,PRIVADO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    GUZMAN EL BUENO                                   ,60,439538.6,4476502.5,40.436970723593035,-3.7128750614440587
1927,"CENTRO DE PRIMARIA, SECUNDARIA, BACHILLERATO Y/O FP PRIVADO","PRIMARIA, SECUNDARIA, BACH, FP",PRIVADO,ALMAGRO             ,4,CHAMBERI            ,7,CALLE                    MIGUEL ANGEL                                      ,8,441389.6,4476188.5,40.43427457722989,-3.6910232647211663
1928,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    ISAAC PERAL                                       ,4,439133.62,4476261.5,40.43477015433308,-3.717626573945341
1929,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,GAZTAMBIDE          ,1,CHAMBERI            ,7,TRAVESIA                 ANDRES MELLADO                                    ,3,439468.6,4476255.5,40.43474055128956,-3.713676813915026
1930,"CENTRO PUBLICO DE SECUNDARIA, BACHILLERATO Y/O FP","SECUNDARIA, BACH, FP",PUBLICO,VALLEHERMOSO        ,6,CHAMBERI            ,7,CALLE                    GUZMAN EL BUENO                                   ,94,439566.62,4476906.5,40.44061216172632,-3.712583139206503
1931,ENSENANZA DE IDIOMAS,IDIOMAS,PRIVADO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    GAZTAMBIDE                                        ,24,439315.6,4476144.5,40.43372946707908,-3.71546998104511
1932,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,CALLE                    CEA BERMUDEZ                                      ,29,439718.6,4476698.5,40.43874944168605,-3.7107715063078617
1933,ESCUELAS INFANTILES DE PRIMER CICLO,INFANTIL,PRIVADO,ALMAGRO             ,4,CHAMBERI            ,7,CALLE                    FERNANDEZ DE LA HOZ                               ,21,441046.6,4476136.5,40.433781895433086,-3.6950621685729588
1934,AUTOESCUELA,AUTOESCUELA,PRIVADO,TRAFALGAR           ,3,CHAMBERI            ,7,CALLE                    VIRIATO                                           ,5,440339.6,4476395.5,40.43606466907463,-3.703421439651835
1935,EDUCACION UNIVERSITARIA PRIVADA,UNIVERSITARIA,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,CALLE                    GALILEO                                           ,7,439725.6,4475843.5,40.43104774197058,-3.7106078842908365
1936,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    HILARION ESLAVA                                   ,47,439198.62,4476609.5,40.43790983709096,-3.716893564854361
1937,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    HILARION ESLAVA                                   ,19,439179.62,4476150.5,40.433773585125465,-3.7170736424894018
1938,EDUCACION UNIVERSITARIA PRIVADA,UNIVERSITARIA,PRIVADO,ALMAGRO             ,4,CHAMBERI            ,7,CALLE                    ZURBANO                                           ,73,441220.6,4476566.5,40.43766784920652,-3.693050619633704
1939,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    ANDRES MELLADO                                    ,35,439376.6,4476183.5,40.4340852440074,-3.7147545634014048
1940,ENSENANZA DE IDIOMAS,IDIOMAS,PRIVADO,ALMAGRO             ,4,CHAMBERI            ,7,CALLE                    VIRIATO                                           ,57,440869.6,4476357.5,40.435760199396675,-3.6971694196314173
1941,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,TRAFALGAR           ,3,CHAMBERI            ,7,CALLE                    TRAFALGAR                                         ,31,440486.6,4476136.5,40.43374201365218,-3.701664116170788
1942,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,TRAFALGAR           ,3,CHAMBERI            ,7,CALLE                    CARDENAL CISNEROS                                 ,67,440373.6,4476233.5,40.43460773957246,-3.703005393934052
1943,ESCUELAS INFANTILES DE PRIMER CICLO,INFANTIL,PRIVADO,TRAFALGAR           ,3,CHAMBERI            ,7,CALLE                    GENERAL ALVAREZ DE CASTRO                         ,22,440444.6,4476370.5,40.435846983689466,-3.702181190408266
1944,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,RIOS ROSAS          ,5,CHAMBERI            ,7,CALLE                    CRISTOBAL BORDIU                                  ,55,440950.6,4477158.5,40.44298172308101,-3.696288909408439
1945,ESCUELAS INFANTILES DE SEGUNDO CICLO,INFANTIL,PRIVADO,VALLEHERMOSO        ,6,CHAMBERI            ,7,CALLE                    GAZTAMBIDE                                        ,91,439238.62,4476961.5,40.441083721267546,-3.716455632675623
1946,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    ANDRES MELLADO                                    ,29,439379.84,4476101.5,40.4333467894556,-3.7147085449989152
1947,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,RIOS ROSAS          ,5,CHAMBERI            ,7,CALLE                    BRETON DE LOS HERREROS                            ,46,441033.6,4476752.5,40.43933018312726,-3.6952725892212386
1948,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,RIOS ROSAS          ,5,CHAMBERI            ,7,CALLE                    RIOS ROSAS                                        ,34,440774.6,4477016.5,40.44169000636605,-3.698350852518823
1949,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,RIOS ROSAS          ,5,CHAMBERI            ,7,CALLE                    ALENZA                                            ,9,440579.6,4477257.5,40.44384712729711,-3.7006725567331933
1950,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    GAZTAMBIDE                                        ,29,439293.6,4476117.5,40.43348463424892,-3.7157267632002204
1951,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,CALLE                    GALILEO                                           ,61,439756.6,4476387.5,40.435950574892296,-3.7102940000674787
1952,CENTRO DE INFANTIL Y PRIMARIA PUBLICO,INFANTIL Y PRIMARIA,PUBLICO,ARAPILES            ,2,CHAMBERI            ,7,CALLE                    BRAVO MURILLO                                     ,39,440181.6,4476554.5,40.43748566114637,-3.705299160557824
1953,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,TRAFALGAR           ,3,CHAMBERI            ,7,GLORIETA                 GARCIA DE PAREDES                                 ,8,440359.6,4476491.5,40.43693091393901,-3.7031946580115056
1955,"CENTRO PRIV.CONCERTADO DE PRIMARIA, SECUND., BACHILL. Y/O FP","PRIMARIA, SECUNDARIA, BACH, FP",CONCERTADO,ALMAGRO             ,4,CHAMBERI            ,7,CALLE                    GARCIA DE PAREDES                                 ,37,440836.6,4476469.5,40.43676679917709,-3.6975689020405738
1956,AUTOESCUELA,AUTOESCUELA,PRIVADO,RIOS ROSAS          ,5,CHAMBERI            ,7,CALLE                    SANTA ENGRACIA                                    ,119,440580.6,4476678.5,40.43863131263954,-3.700606612716712
1957,"CENTRO DE PRIMARIA, SECUNDARIA, BACHILLERATO Y/O FP PRIVADO","PRIMARIA, SECUNDARIA, BACH, FP",PRIVADO,ALMAGRO             ,4,CHAMBERI            ,7,PASEO                    GENERAL MARTINEZ CAMPOS                           ,6,440813.6,4476255.5,40.43483735372223,-3.6978201343542345
1958,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,VALLEHERMOSO        ,6,CHAMBERI            ,7,CALLE                    ANDRES MELLADO                                    ,81,439432.62,4476833.5,40.439944797901035,-3.714156086912589
1959,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,CALLE                    DONOSO CORTES                                     ,22,439970.6,4476416.5,40.43622729350903,-3.707773776109693
1960,EDUCACION TERCIARIA NO UNIVERSITARIA,TERCIARIA,PRIVADO,RIOS ROSAS          ,5,CHAMBERI            ,7,CALLE                    MARIA DE GUZMAN                                   ,35,440680.6,4477297.5,40.444214676861016,-3.699485406134234
1961,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,RIOS ROSAS          ,5,CHAMBERI            ,7,CALLE                    MODESTO LAFUENTE                                  ,60,440996.6,4477217.5,40.44351648695725,-3.695752012310758
1962,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,RIOS ROSAS          ,5,CHAMBERI            ,7,CALLE                    ROBLEDILLO                                        ,7,440780.6,4477204.5,40.44338402069079,-3.6982976343949048
1963,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,CALLE                    CERCEDILLA                                        ,3,440198.6,4476357.5,40.435712221590244,-3.7050801942544718
1964,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    GAZTAMBIDE                                        ,34,439321.6,4476279.5,40.434946041653184,-3.7154121356074774
